seller_id,seller_zip_code_prefix,seller_city,seller_state
a3e79d9de80b4e959232f7b4adff2454,13193,guarulhos,SP
109077a969e44139a1f01ac8578d6575,31339,sao paulo,SP
bcdfb5b6a1144895a45ec26cfb97c859,55140,vitoria da conquista,BA
9de917e263064761bfea996e3a69922f,61091,guarulhos,SP
311673d689b84d47b2b5215a3ddc5d26,77122,brasilia,DF
ac0c2ce81dd4427590e14cb26757524a,67247,rio de janeiro,RJ
2ce7f351569a49bdadf380d10a619898,84521,campinas,SP
a36e59187fa5453489a3cdd3b5fed5bb,10808,juiz de fora,MG
0df15c65109047dd99b4589be066ecdc,75425,ribeirao preto,SP
185bdd6e2dda4476b610d8eee9594e74,58014,sao paulo,SP
2bb1fced68e94695805e81b87cd0aa75,32034,londrina,PR
4de87271068149428fd067d7cf94dcbc,35208,guarulhos,SP
8097fb4a94c648cb886935756123ded6,52505,guarulhos,SP
73f4aa4ae42a4b17817bf92c4551d2a7,97384,blumenau,SC
213c99583ea4419b99c292d006213706,42688,joinville,SC
5211350fdad545638d70969152950fe2,36645,duque de caxias,RJ
84021a6c3bd54637971df1af5fc3c524,10789,niteroi,RJ
b532dc0943544b72aac96ffb15ed3fc3,18840,caxias do sul,RS
ab2be9ac06e34fd2b8a265732d8e649e,21369,rio de janeiro,RJ
c816d6bbf71545d68de298e8d9be6512,22544,sao paulo,SP
d61ae5e312f0486da2d412ae42bbfeb8,62086,dourados,MS
00caac039eaa42aaa9db067683ff7e58,54282,guarulhos,SP
e91991b69375407e9596adcad5b4e8c7,71244,belo horizonte,MG
cc664f05f70f4f818e32141fc8030c52,28215,brasilia,DF
0c0a3b4c94c34a2a9101e3313fc65f51,41410,canoas,RS
e5cd4d4441574b24bc391fa2992b8f78,35735,brasilia,DF
1ad6f99cb8554b0ca071bb10f11514e3,12851,sao paulo,SP
ec88c00aa2f741a3ae2db9f16b0d6da2,90922,campinas,SP
0861d8f607ba4a13bcf2a8318b2db38b,93367,feira de santana,BA
98cd49aca0d64d02bc454e33ce1842e6,06286,ribeirao preto,SP
307f0807e8c54ff1bc1835a17ee06408,43964,caxias do sul,RS
94d1f275ea344f56aad15e7fb9ce35b4,12955,campinas,SP
e3a59ffb0b6c4115aae9f73a57c44225,47627,londrina,PR
408d40a9a51a40958fdc754e9dd1470c,68300,duque de caxias,RJ
7e54e043d29d4434a0135f75ad14a9d1,89759,sao paulo,SP
338a522ef7c44529a45f00d2464d90c9,35100,nova iguacu,RJ
d4319234dc484ee7a1a220305e69282e,05073,caxias do sul,RS
e86c93536631478a8e401cf4f075c19f,60270,santos,SP
e45fa5e7d8cb4fa2b36d7579713d4427,13415,uberlandia,MG
edf6429d14cf42c488e930397d27eb0c,14357,duque de caxias,RJ
0907adde5d7f44a285282128c3319610,16919,campinas,SP
acc84bce4bbb4f828b8219a85b32746e,09083,curitiba,PR
a131b26932a547e18f144ffdeffc94d8,18133,campinas,SP
10ebedcbbbcf44918ea91bba223a5599,53505,campinas,SP
63939e76b44a49ab904a0b166029119d,90952,nova iguacu,RJ
6abb63555dfa41d9b4e70f1838e59051,77326,porto alegre,RS
7cf3ef843b114615a99f947a05d215a5,34924,serra,ES
8b36dc3b9dbb4314b644b2dfbbf07bbb,03857,sao paulo,SP
078ea2d27d8b44138d8dd3b677b2abf1,26919,sao paulo,SP
006411edae004978b770b2b908d1fc25,17880,santos,SP
2ca988face314599a50aa618e4d12bcd,44456,curitiba,PR
6ae0442d1e8947daa5286bd665492dcd,06596,rio de janeiro,RJ
53e93f3c7ff440a2ab913b8f03224d06,07637,canoas,RS
254401bedb31429cadb9b322a9ee1669,76220,campinas,SP
9536af61cefd4a3786dc2fe80411047b,95952,feira de santana,BA
d515722278994218bc77359b798c30f1,66028,duque de caxias,RJ
9651114fdb244f16bd2af314b9ae1942,51165,recife,PE
cdef62bc32f84308b12fb1dfc185d2fe,23650,santos,SP
5deacdbbde5a4e0999f0daf78ea00a1b,29143,nova iguacu,RJ
ddfc48c1100849a7842ca4f04b5ca7d9,37042,londrina,PR
17a16d6b82fd4effb7ff078096b0fb1f,59459,contagem,MG
43ad51e4c0ad4fdc93c13e1552d85443,05541,campinas,SP
cf7e1d0115e14e4bb937f07c36d43024,85840,belem,PA
591918a7c2084418b1c9d78365ab3185,66390,guarulhos,SP
13be65cdb9df4b10b3e7be3e1c85aa2b,73179,santos,SP
1119343964c64e52839fb4fd2507324e,08992,duque de caxias,RJ
43c1e2a739744540a29f9aec2b6d9ad6,37670,rio de janeiro,RJ
93c475c40d52403abd85afe759c60de8,18987,ponta grossa,PR
d62439106f7740dd970fd97d1fe4abc0,27143,santos,SP
cb5b16e3d5194972ad5439d462a96525,83674,niteroi,RJ
e94f1937d7bc4928b295d239e055f9bc,51134,rio de janeiro,RJ
a5d70cbf0c6c45f3a195f5787f0ccbcd,63873,guarulhos,SP
611046175b7448ba9253e59f76faded4,64527,serra,ES
5186708e75194fafa014ba058aeeaac4,75141,feira de santana,BA
0db109e37b554c3e8c2583ff19a807d1,51905,nova iguacu,RJ
f01e751d19ae424e81e0e4a3734eda3f,24568,guarulhos,SP
21c7be7eff304df1a2716cf578ee81bf,42795,goiania,GO
c2c1b5401dfe442faacc24babaf22f9e,29707,ribeirao preto,SP
7a548c86b0684b499a87277d997991cf,37822,sao paulo,SP
16c4ee80e2ab41cdb17220244bfa8c2d,62824,sao paulo,SP
60d7188ab8604c5b8229a979d9ced216,47849,ribeirao preto,SP
5d97d83fdef441e0a83e33a8c1a0b656,31508,blumenau,SC
ce0ef42d9cc94d8b8820a8eaa711f4c6,14124,uberlandia,MG
dfa05f9305594939a575bc283483ff81,87096,fortaleza,CE
758ed850ef8d449286fc8c70b9b23800,35934,campinas,SP
5db8d35fe4f744c8ab73f83ccab8ba30,29758,rio de janeiro,RJ
02640a9687ff4c7fba619a03dffe5d79,47504,anindeua,PA
b2a00da01c594ba2af07295a3e761866,24081,salvador,BA
6ff0719a35224bd09488b44a2e7f407f,78662,caxias do sul,RS
546c8ca7748448ea84bf476cccfb5bda,97744,guarulhos,SP
4ede7096c6494538bbba0a6dfd407e14,78537,maringa,PR
3e57b12847e940d4aba9e37f173d2ec9,93202,sao paulo,SP
56c14c5c6482420b953dcf4bff858ae6,75403,nova iguacu,RJ
5282702f7873485c8c781c0b76f4adac,74807,uberlandia,MG
bf50c11850294734933f227a652c19ff,65517,uberlandia,MG
f5846d2c776c45cd81229d091134d500,24010,pelotas,RS
b054ec706a7948bc93b51f306a45b113,05975,juiz de fora,MG
0cac2017b2da4ef9aeb8bda47c44769b,08362,sao paulo,SP
8b6a7d88348e4153875f7cb13918237e,79861,niteroi,RJ
57ad3c33557140139cfa6c9795ebdfbd,03612,uberlandia,MG
9d3e0d89e9e04983bc59b93dd02336d7,63650,ribeirao preto,SP
1e6d3dbb34c543ee93896bf750526154,44481,sao paulo,SP
f6bb38a997fe41f2b864b128ba77b1f6,27406,ribeirao preto,SP
5dd990595ba84a158046fc9a1ce3262b,45663,campinas,SP
2a5d24a7a4dd47518d7347624a0a6e6a,43413,cuiaba,MT
267dd6a8c7ec49f58ca34c2e5ac984da,03872,sao paulo,SP
90587cb328704e3a93c066b61071e743,77888,niteroi,RJ
a046f448e37341ca81a03afe4b510236,15538,londrina,PR
c3b3fd4aa43f48558e2d7010f56fdba2,48826,ribeirao preto,SP
63ae7e69aec94ee7af8e13c3cd8c8c3e,49967,goiania,GO
bf00f42ec31e48d69434e49b4ec2b164,77810,santos,SP
41b2b4dca4d243d8b89d4ad74b25076f,45113,brasilia,DF
aa50d0e4981d4b029ac5f3e836059521,43284,guarulhos,SP
1865bd458737401892da56e40bb12b80,21644,campinas,SP
6709bc4c6d994c58a470ae1b1b26f4d5,84789,santos,SP
93d9a9dcd99e448b8038a4791da36ad2,86089,santos,SP
fff7b285bb3c437087bae8b336ad3dca,23833,feira de santana,BA
844615e01317405ca36a21b0d6bae30a,91906,ribeirao preto,SP
4d5785020b18437eae50e15689bdf2ca,30260,contagem,MG
42f88bafe00d4230ac6cbcff440301d4,23983,ribeirao preto,SP
5411f6b9d65d4a9890936331fa515789,41215,feira de santana,BA
49e660b8c8a64c9fa9254f1fda984c9b,17691,maringa,PR
63c04eb8c7fc4188a5b924f5e3fd296d,96529,niteroi,RJ
9323dc7a882d47beb88b0d3e276442d0,93013,sao paulo,SP
31cc3405393c48ffa92f811a13bad9f1,75381,juiz de fora,MG
4d02012e3a3d45f5af6f6f82eb20e220,24865,sao paulo,SP
40ecec05cde64d8cbe01f2d886212c99,42709,ribeirao preto,SP
8944553fb86548e29b1e155f452f1099,84839,uberlandia,MG
2ad73a230c294951820cfdab0e12888b,66035,campo grande,MS
86d3860fa15f4478a546aca82e5955e8,44406,goiania,GO
d43c430eccc84bcf9c516fd5366fac58,32194,belo horizonte,MG
e1dcb4530dea4b938f3d1b666eb2e751,42879,nova iguacu,RJ
82f64632479845f887634d6cbb725fea,84386,campo grande,MS
8dcf07c0c5254bffb12520c979ab54a6,93925,rio de janeiro,RJ
1cb50474f6bd467aa1359ecbceb948a4,59540,nova iguacu,RJ
a49d7c2a0b6e4a9db0f95d956e430f2d,35761,goiania,GO
4e5c34257cc843dbaf71a04fac83a78c,33707,campinas,SP
97edde0b9a9d4680b45ecfc255ddedaf,46938,sao paulo,SP
6b1a2b4992174091a25a3e9ca6168e28,15160,contagem,MG
f95ec432c0f4459ca90aeaf74041358d,07310,sao paulo,SP
f1f33671c54b459aa4c0231cd9e91715,58438,santos,SP
786c3753640442c3b26d738b61969915,22802,duque de caxias,RJ
65afd3a17cc44ae692d2c7f691c6167f,65629,duque de caxias,RJ
f4b6c54b1a104f4e9d272a233be6a831,47036,dourados,MS
1e0abee15828496083355ad6ea3d5762,50197,ribeirao preto,SP
6c31e1d604814969a64b7d886835c968,63847,sao paulo,SP
63d5cd973cfc4b57b93564e8a17059b0,86323,ribeirao preto,SP
09dddf6262804cfd9dfa6c96f6e94292,22319,uberlandia,MG
5a6cf4cc1f314d369f707e0d58db6a55,10661,canoas,RS
8702460430744d4fb7e80018d8346bd8,39654,rio de janeiro,RJ
c9638f0c5713429d86385116e0fafade,42774,sao paulo,SP
3963826ca43d4d2cb9b8a5718b3afe6a,14726,contagem,MG
4d0e580167d64ad6bdbd1a31aab8f2e1,45801,rio de janeiro,RJ
5f7a3b2599ce42109fbe46c942b925c3,50212,campinas,SP
d633da1673b947c98527467527f02bca,96942,campinas,SP
06135980ce7c4a43a17cee1c1ecad08e,72702,rio de janeiro,RJ
2998584b0f4d45bea54c29c9127bca74,45295,cuiaba,MT
faf119866b6e455abfce176710b3aeb2,81431,vitoria da conquista,BA
ab276e133e79499287e0a9c87529daf8,93340,ponta grossa,PR
18e79a692eb14168ad393b5b138969ea,57534,brasilia,DF
a0d9e2810fde4ac6b81e956c193cf00d,80602,londrina,PR
eddcc87b739a48719c6f03839a122601,21591,aparecida de goiania,GO
ed8af2f14f9341fd999dc6f756124c3d,14272,sao paulo,SP
9dcac2e2e34a436c80436db44b1186bd,27941,nova iguacu,RJ
096646ae89f54e4c8398e350996bf552,54645,londrina,PR
3d66f2f9a39c4beea4a0a776dfa1c63c,87585,contagem,MG
94601a36374c47108c990df034149f52,39980,guarulhos,SP
317b8e0b4fcb4f589c24406d4bb8e1fe,13571,campinas,SP
ddd62039077e44dca52688cfafcf57c3,52498,sao paulo,SP
8e1e5c2fdada432a94068388045ea672,73045,ribeirao preto,SP
04c6583053ce4396b4fd8e6b6006ee13,21131,santos,SP
370b9a70b5374c4895765c21acedd57c,48294,rio de janeiro,RJ
7c9160fdf607488f86eb52f490060e27,57047,salvador,BA
df515ddbf2da43638c298157a59f9345,39607,curitiba,PR
3d7912597f42488d8fca9b51cd97113d,82931,vitoria da conquista,BA
a7df62fe01fb4bf593e2fa336aa52ff0,27171,brasilia,DF
9610f174bce54499a307a14bb8ef49e1,04373,sao paulo,SP
acef429dd71245fb8c318cc343569ed0,23391,campinas,SP
50a2257f703045468a6408b527d0f6f5,11739,guarulhos,SP
db6f513f3d3542f9aba66740e46f392a,16139,olinda,PE
6207ccc9de7140e9a68541ddb93a0ab2,53096,guarulhos,SP
5479e73fb9494ca6a2405af955fe8feb,65106,ponta grossa,PR
a490479d6213483198fb12beccfc4592,12945,guarulhos,SP
6620998d8eb64f48b59c0ef224f309ce,72319,jaboatao,PE
bb3dd599317c44879cb3a7129f416b2a,25232,santos,SP
c1d2e93434494b469ad0dc43af8a37fb,50996,joinville,SC
24ec402238eb429da4ee7b6292d2125e,25455,guarulhos,SP
c6668b60d2d44ee3b03ae23155e45e4d,06848,santos,SP
af105b6b829344b3ada465ffe01fc9ad,58637,contagem,MG
dfd6a32c162a4e5ca8a4e39ae62bcd62,35524,dourados,MS
f9e1d4c156e747c5b3e8ff023ddcba5f,36200,niteroi,RJ
7a41c6e592ea43d789b9ea14c8e56211,09079,jaboatao,PE
1fc1b2b428634541be584c2b9f723a4d,99596,florianopolis,SC
6ecd5befb5ca4798b357c74f16faca38,88486,blumenau,SC
cd6eb5a5a46048beac1ea50600619234,12233,rio de janeiro,RJ
fe6c9bded28c4208a84b74d2c2c2663f,71968,guarulhos,SP
dbf7449cfb7549d795d1ec4d6160aa5f,78296,santos,SP
1a848ee43bba44a5b5e82dccb36e2bd5,73561,fortaleza,CE
2cfede81100c4bce9ea128b13c7bb1df,51738,fortaleza,CE
f4657dd3181643d48b1884a3eb2b788b,71190,ponta grossa,PR
27a0dc64ced542c38a1de577d0f5e08b,76066,santos,SP
51d4e4ca4a2f4fb884a3290c3be63d22,63424,campinas,SP
ff1514ed253c4ab7a24055ca3e2cb45d,11348,varzea grande,MT
a66234fba4fb42d581039faaea4fd3d4,94625,santos,SP
9a81ff0b4da142b5b8135038ae2bb137,66811,salvador,BA
912dca9de99746bb806ba7b95f862d0e,68740,ribeirao preto,SP
b575b9fe38f844d5bef8ab900ab9d666,89805,ribeirao preto,SP
e90d82e7386d41a2a6a9c271f2e353d6,20326,vitoria da conquista,BA
b3db35af93d6403780aeb474f5402ac0,59856,sao paulo,SP
6681bd007fe24a1b9c5ca8a7bcf70f4a,22910,campinas,SP
b504215a596740d58f1c95ef642a8d7a,26260,fortaleza,CE
c801ea905713490897e84c6dbf3fa822,06593,caxias do sul,RS
87674abe00da4ee5922302537b44c0a7,11271,ponta grossa,PR
76c04eb630ad45a58b5ec57d4af71140,27465,ponta grossa,PR
ec7e6314528a4c788ca4491631862d88,78994,campinas,SP
f81bcdcfaeae466a8767b21bce7eb30c,42910,guarulhos,SP
909e8696982d4b79ba024b360d478fce,12406,rio de janeiro,RJ
93692f20811f4448aeaeaaa6a1c5fffa,73923,santos,SP
e4189f22f3ef4164915ddbd2a42fcddc,73358,santos,SP
787de44c27b54897add708439e77a2c3,37202,joinville,SC
d6a071ffbfdf49caafc4d823bed6e9e3,61051,ribeirao preto,SP
cdb5ca33fca7481ca183a92e7626199e,92804,belo horizonte,MG
a3a23f15fde540a29b47013342a2acde,78014,ribeirao preto,SP
7caa9118f1bd4c398dc3f59dd388da90,55997,ribeirao preto,SP
f2a7d8b9a89844a4bf4f7cc9b0ae7e84,55321,sao paulo,SP
3113b65ea0624598918a1b9710c34a44,20424,salvador,BA
258a4a2b09054842bcddec520a64f663,78061,ribeirao preto,SP
4c3fe8ac4205420c8128964d7b607102,14845,belo horizonte,MG
7aff0b401b0f4c8f8e3120439715dd30,38498,porto alegre,RS
8f5beeea7c8c4c98b35ce981cda25cb0,46071,ribeirao preto,SP
5d520f4f65ee40cd834781109aed20ec,35620,duque de caxias,RJ
7e36855808c14a09884ed0855f77e830,86824,vila velha,ES
745c4c9ce46d43e7a15788d9281856ce,75976,duque de caxias,RJ
9048be8902774545975633310541f79e,63003,ribeirao preto,SP
1a9960b26981472dbf507e659d164fde,23570,belo horizonte,MG
a8fd818c99084fb683619b21b131752f,53818,contagem,MG
85c85391144d4a03b5a8f0e5774c2b1e,82034,campinas,SP
772ede407cf74c1490b9175453d8bd07,90235,ribeirao preto,SP
3e0972fb670a498eb5ca5b519b7e712b,06083,santos,SP
223a6f0de671464486ef6b8624b366e6,44449,santos,SP
6372dda7ab7344f89865afff136d96da,07460,campinas,SP
2d2eab64a0f34182ae9956f3af8d26ba,36203,duque de caxias,RJ
285da9e539734886bd514bc1d87303ea,03651,guarulhos,SP
d064cc926c514e4b81d2c6ac1c8afcd6,40722,aparecida de goiania,GO
860f4d8d81634e64bc993f2a6b0a42c4,37745,contagem,MG
44ec07b8c0f1446eb6b219dbc8847a19,92250,brasilia,DF
98be58e7737d4a5b86b360ad559dc27d,30878,rio de janeiro,RJ
b5758660a8fd469fb0c361a9fba5c28b,40384,campinas,SP
3f227d25b94b44e0879fef24d6fd2222,43056,duque de caxias,RJ
0bff78481f4644a9b026eea22fba3d80,96525,feira de santana,BA
977e6eb372ec48b4aac84b1aaad031bd,80295,santos,SP
d7da2d80e45d4504a80748c4c45e04af,25633,sao paulo,SP
f95f92187ecd4020a845312a1bd1b10f,28707,santos,SP
2f8ba299ae57484da9074ff8b6f03c2c,98117,santos,SP
ad5121d228004692b722fbdff2b26369,68698,santos,SP
bdb3b75e19c94758a6dbce023a2360ef,08367,guarulhos,SP
bfcc0b7918954544a110034ef782838a,21836,ribeirao preto,SP
1fa0ba84706c481b8c0d2111a05fa685,41779,porto alegre,RS
1d3a3b693cbf479292d2e0f7cd86ff2e,53872,ribeirao preto,SP
2975f4be77d94c9db7ac6b7972f5abba,69719,uberlandia,MG
e1759217f98641f8aa60c5f7ce22efc6,23772,rio de janeiro,RJ
a28afc99dcb841c4acbb87b87f551d2c,27309,niteroi,RJ
6ce4f906331c4aa18bf1f7738c153172,33701,sao paulo,SP
e7aef09b4aa64d9b9392d2be373233fa,60827,rio de janeiro,RJ
28c15cf7c403424baf41837b45db8e9d,48235,sao paulo,SP
0a86b59b4ead463b98f0aadcbbc76d48,36910,niteroi,RJ
0917b4ed5ba0497aa38ba1100559f788,61846,contagem,MG
12258ff8fcd0493db7824edf049ca126,53028,ribeirao preto,SP
07bb2886b9774472b706b1415abe0714,90282,sao paulo,SP
d3f2d2cff6ed495f803f63321bcc592b,32711,sao paulo,SP
655c0117517b4064acdfa9db423df6f1,65066,guarulhos,SP
085e1b0f51614a9d8ae20c23d2d97e88,59471,ribeirao preto,SP
1ccb58d170774b66b0abe7b649a7654b,63204,belem,PA
deb5f16f00864e01a8f3a9570b7c6654,73264,ribeirao preto,SP
961278ecb90946e4b4c8c22b756f17c4,46121,nova iguacu,RJ
9acd7b64acb24302b9b50d66325c77c7,34903,uberlandia,MG
b192a5bb33074d8c9a0e210c383acc75,38364,belo horizonte,MG
ce8ea6ce8fa14824aaf058ee99393748,51667,recife,PE
e6f93c8e37ae48179e3d9eb4dffb88bf,22352,salvador,BA
9c382d27074e4d9492b707f22d3d1b8c,29091,blumenau,SC
b1fd90517cf84ada98ae1ffb67628d6b,85853,fortaleza,CE
07e7d361afb14973b09f2434b2b775d2,89826,campinas,SP
2920e6c80faf4922b45adf30ff00a05c,36269,uberlandia,MG
96afd31333eb44acb495f4ce94fcb7d9,68276,brasilia,DF
68c2594dab464fc9a714b729b87df2e5,90417,belo horizonte,MG
2c215d1933e045dfa3e8234a23df2e6c,63140,belem,PA
8f33198584e549f5b96c1b6615e8b810,85852,campinas,SP
858b9c47c50e4ba6aca44465224f561f,79792,niteroi,RJ
9fb7901ab8b74bdabc4237383b918e3c,30329,belem,PA
19eb0bdaacf4417984287d483351d2e5,80736,guarulhos,SP
f484a57769974710885b2ad1bad08e5a,94420,maringa,PR
59952935eff144758d1d19369a9d09b9,56549,guarulhos,SP
7ca094dc570d4e85b9168e6363cb3174,46706,canoas,RS
de94aac50b3f4bf285541f4e96116690,34029,olinda,PE
ad2dab06671f47328f51de04a0506938,62171,campinas,SP
04fc83e4a6cc4afa8a90b0f495788489,89761,guarulhos,SP
3b9cd7e957e24248a8200070f66f209a,82737,ribeirao preto,SP
103bbff5b8f5416aa5ae8f1e6c5f7a42,77609,aparecida de goiania,GO
c5408745a3c94cfa9ab0c9e6ece824e6,01963,porto alegre,RS
c0f210c9e5b5478eafaedd2a8ce0b501,87816,ribeirao preto,SP
6fd18934b29945b2b99a2875da9bad02,74591,guarulhos,SP
72f43ac59ee34710aed9aee90a612b05,78826,blumenau,SC
17cb885ddd0444889432402a61a82b0a,38051,blumenau,SC
f8704cf5db744082a47f8cb791a5b84d,90707,guarulhos,SP
8f149b0c2971415ba4aa5648cab84231,64142,sao paulo,SP
aa3f788efc3944d18f41abd65f2fe062,45077,florianopolis,SC
a7ef6f6177d04885b8b34f4e2666612a,84964,nova iguacu,RJ
78b2e73a50264622a12b3d7cbb20d1c1,37291,caucaia,CE
32cab968cd784793a2d508c9435cc22b,86998,nova iguacu,RJ
3023d0445e10491082d5fc6c44da25f5,25688,pelotas,RS
8a0129aa164643ab863d0cbe32b19a0e,68802,niteroi,RJ
418be9bbe13e4e9f8fa2c398be57c96c,08441,recife,PE
5eaa5323f6964877ba5d0bb0eeefed8f,53965,ribeirao preto,SP
1c6360d345e4450b8f6a7c7d64404958,90228,guarulhos,SP
0b5706aa725643f2bc8d77ad06ac9695,95540,campinas,SP
cab15a82f6ff4ea595259df10aa173f3,86904,salvador,BA
a3c8f8c294ee483f91666599540d5e05,39745,duque de caxias,RJ
fe8d073c7f8a4c4d89ab4222500b37dc,55862,guarulhos,SP
01d506cef075454b85fa38c7eb79b768,51891,duque de caxias,RJ
3c47e435744649c290c8e377439bee5f,77418,sao paulo,SP
8dbed188e62540528b0e6e4393e486d6,25892,ribeirao preto,SP
a396b87667ad437d8329088dea8f05ad,96230,guarulhos,SP
3c5e10ffd82a4f889fd669a23add6fd5,90957,uberlandia,MG
6a88e1b2708f4f6b9e18422bf18c74b0,89063,canoas,RS
ca7dba1fc15d4f6897bed574bb578a9b,67494,feira de santana,BA
9b0e929605fa4755968bdcb9a3c4331b,23280,vila velha,ES
c10c44a27b014defb0425295c8ef4f06,24741,ribeirao preto,SP
daca58300b364dce8b31fcc8d8163c81,13793,maringa,PR
104d1ce8eb384eff803dfe7858fc0126,17769,santos,SP
ac673e0798a947e582cdf67e15c4e3e7,96051,guarulhos,SP
5db09c5c18c641eda95dc945289927c7,24995,ribeirao preto,SP
406cdf628df140209acea4225d30ab6a,86778,nova iguacu,RJ
f62a60e8af0e4d6284d4e652a3594513,30131,sao paulo,SP
2d47a73045fc4624903214326e17d91d,30272,guarulhos,SP
bff6228dca704645a361ef6f1ef45f9f,56112,contagem,MG
47c4fe9145cb49c5aa95d0851e626649,49717,guarulhos,SP
e210391aef694cdc8bf08f0657329da8,77751,contagem,MG
d47df4dbfbca4e84bf34e25b5283df9d,61786,guarulhos,SP
85e4ba48a9f149ffb2430359a91266ee,62674,sao paulo,SP
b3565f0dc71848c3957be3843d8ac704,84151,sao paulo,SP
7625468db8944c2288ea8494bf6b9167,77062,ribeirao preto,SP
a9c7f3b89c62453da2e23a300b5e117a,10334,ribeirao preto,SP
f3956fc112674dedba525c998ad8272c,26499,juiz de fora,MG
c457e5834e114560a0072c8c08c80c2d,16704,blumenau,SC
5268d701bb3e40b2b2f52447b070c8e8,70446,santos,SP
bb78c0a1b5fc48e0aa9071754a99324a,55146,guarulhos,SP
d3b3eb0e10124f39aa6c7d4d6d66eb55,20762,florianopolis,SC
fcfb2de6e617418389cdeebb7fb234ef,27253,campinas,SP
fd432a5c524d4ce9bf3ce910b05f10bc,54633,guarulhos,SP
0b2f8195b57c4b24b31bd9d9a2f0260c,19772,duque de caxias,RJ
5b1068531bb34cde988778624484d1cb,94804,contagem,MG
e5d37082a3024ef4a50f057d70caaef7,11592,uberlandia,MG
04274a1acba14f738b5d9cc469bcb454,44598,canoas,RS
f4e1b37013b04cf186c2e5f5620716b6,42079,campinas,SP
58c9fe1f492b4bbebc77d1b4b96661a6,01617,rio de janeiro,RJ
2f76ce1b39a64ea8a2cdc18f27429cf5,36851,santos,SP
db6d25d219d0427682a06f6d39deb8b4,23099,londrina,PR
b7edb03ef1b5412399e74012f160b176,65169,brasilia,DF
850e03aeb03844aca81a3d87d0b12ef7,17961,sao paulo,SP
ce543ecc8d83418f8a2260ae2b07a8b4,57847,ribeirao preto,SP
8eaa8af659d54ff4a5a7d56b2da233ec,53873,santos,SP
521e3992140c47e5a4e8074c39e1826b,63573,santos,SP
5d962549bc8d4fa6be232bc6b2704c4b,01611,santos,SP
a29462900ba845e2a3fe6089fe857bcc,70963,rio de janeiro,RJ
5674b36c9f9840698df5304e302ba7dc,96768,belem,PA
e638b4a32be340e49fafe44d5e814f17,02845,guarulhos,SP
7ed7ba335c904c848d27203c3e268983,70603,guarulhos,SP
9dc0c2e264864f0cac29462a434af134,03348,campinas,SP
2b24674d0d3347d2b09d44c5d2d39953,83141,sao paulo,SP
9ab1c88d5479463eb9a6273599497ef2,30657,campinas,SP
57e736a109594b3184dd35cdf5316220,41906,maringa,PR
2b12c281fcd640cb99b2df52e63b3523,14462,campinas,SP
1c1177c4bc5740c4a15952d7a210a1e6,66973,dourados,MS
073e9e95b3254947b6d280055c7ce590,22891,nova iguacu,RJ
f269eb1d854840b38bed606af75df329,06992,rio de janeiro,RJ
fad5de3fa7a34241be330fc658d4832e,39119,guarulhos,SP
afd004c9a22c4398bafc36f5908c1ead,96398,canoas,RS
6bb725e894f24e058a8a63164b469b35,57841,nova iguacu,RJ
be3155c25c3443e7bd16b4bc7d182af5,45922,campinas,SP
84ec6f7de91c448c924caace86c4a0b1,48087,santos,SP
b8ab3ec4d50043a38f84510573fe37db,22611,vitoria,ES
dc1592b8a7674ab5b90be6d41935556d,03506,santos,SP
8d155b43b5a24ba98bd1d7b13fb2cdd9,30402,niteroi,RJ
5bab37b0f2cb443489ccf2ecff1dd952,28681,campinas,SP
59e3cbb9f9064a078d081a19fa4bd79b,78292,sao paulo,SP
538041ec9f2e41d0b829313cf9d7e9bb,23149,ribeirao preto,SP
d340b64e636f451eb5455c5b765719a2,49049,sao paulo,SP
8905633ef4f54256977d66292fcce07f,50177,porto alegre,RS
0af30cdfa74e4eb891c386ba421882b7,71088,guarulhos,SP
96e99f6d7a0a49c9a8936772e97ad480,07368,blumenau,SC
5ed9fa2d8ece45898ee955208e40d20c,87765,porto alegre,RS
2215a7b2b19b4a05a4510bfbc82bfca7,86664,sao paulo,SP
25e33d3c51e949bf9dcc3fbc5a435883,07322,belo horizonte,MG
f30eb82186254b5aa881f117ab1f588e,55627,curitiba,PR
41e5c3d79df24cb58ed1af04fa1df868,50840,juiz de fora,MG
908914ca4c964a2493df59cf05c98f64,72733,belo horizonte,MG
6ba0ea9ce96d49a6b1f14fa314846909,63180,maringa,PR
370edf508d46469cb6d303f8e8e86ed0,27934,campinas,SP
89394c74d4b24937bb1a0c0e1b43fbd0,40467,curitiba,PR
42149f4b05bb4518b2aecd6b75eacde1,87725,santos,SP
8a3be4b0516241488af5fa7680615a0d,87832,belo horizonte,MG
05059b0f336f406ea2ab0ce6455a0b99,36386,ribeirao preto,SP
6003ce173c6745f19823b2f17473bcc6,80381,vitoria da conquista,BA
909a0ca22696497f9e2e0a8e29477b79,55896,niteroi,RJ
9ae5b121f93a4e5090f3224a33c8e018,68054,belo horizonte,MG
ca0f89f1da6d42158328ac70a0106f19,81962,blumenau,SC
d28be2f655f34e3b96a76698af5eae32,38054,goiania,GO
f68b8d942bc04ad99f9508015b639ed8,14928,curitiba,PR
54297e49e2804d85b1a8407aa17488fe,27037,santos,SP
d00c93bbaa3d464d99c865b3ac1bab25,27181,vitoria da conquista,BA
87877574751c484aada13de62150b0e2,69569,contagem,MG
f64c8dd2bc55472eb7352c57c9fec6ef,47913,uberlandia,MG
295420922f3042baade93b2d3c676e71,54707,serra,ES
