product_id,category_name_portuguese,category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm,base_price
a4e210adaca24c74a9158c34e98d23e1,ferramentas_jardim,garden_tools,1040,35,28,21,166.78
372355d3a95e4237941f5dc81847cc7a,informatica_acessorios,computers_accessories,1598,28,18,30,159.65
bf8939ce99aa430cacfed62ee283f832,cama_mesa_banho,bed_bath_table,3320,21,24,20,73.27
94be8e4bba564c90b1da6764828cb95e,brinquedos,toys,1491,31,43,23,76.09
273cdbd922e34614a86c321a29922336,ferramentas_jardim,garden_tools,1718,10,19,25,162.81
352087cf4cea49df997f18c24054c663,bebes,baby,2278,24,18,18,90.52
ee16752062b54a729d5e976fa7c4c808,cool_stuff,cool_stuff,1747,17,16,17,189.74
d05753831db24720bd9907bd4dc1e4ab,informatica_acessorios,computers_accessories,2941,16,5,24,145.71
824c56a43a2440b2badabea6e095f1b2,cama_mesa_banho,bed_bath_table,1674,25,18,27,121.01
b6cab203324f47cba55dd57f8f6ee0e5,ferramentas_jardim,garden_tools,100,26,21,17,195.59
7676de7fd8ca443386b9b196759f079f,perfumaria,perfumery,991,29,24,20,69.6
1254f5b38ddb42969c55cfcfe7d979b4,moveis_decoracao,furniture_decor,1157,40,17,18,206.28
6d0f6ed41dd14ebb9805979a8fe361b1,bebes,baby,1235,24,21,31,213.36
139efdc8c7e14b17b5f0f605598bd6be,cool_stuff,cool_stuff,2161,41,15,16,167.8
372b77c2c9a84810883b2d64bc017755,brinquedos,toys,1585,19,18,28,120.81
b669640bf4b3488ca73a27a562bf9c71,perfumaria,perfumery,1903,32,15,20,89.03
a4c18563ef0547b480a0a4d628be4aca,cama_mesa_banho,bed_bath_table,2927,30,18,17,168.39
682bab00b690467c8b850881917fca63,perfumaria,perfumery,641,25,23,29,153.74
2046c97c62d14631a40018ee555b333f,brinquedos,toys,2946,35,11,22,119.23
8b26693891b34369adc9ab08922931c0,perfumaria,perfumery,3154,16,29,26,150.13
ef2c3f6d4fe849839bee11e316646d0d,beleza_saude,health_beauty,1418,21,26,30,164.02
c87b47496e34459da3c79423e22a0918,relogios_presentes,watches_gifts,1489,24,7,31,235.43
0e95a9ce10e649bc810a6f095d381c6e,automotivo,auto,727,24,16,13,107.29
0851172fc6c2432182bfe3ae4fa2cb9d,utilidades_domesticas,housewares,592,25,14,11,125.45
a1a779c8eddb421c975ddc2900267784,cool_stuff,cool_stuff,2502,22,22,28,218.6
cd747852376a484897a2c72fa0c1c3f6,relogios_presentes,watches_gifts,845,40,15,14,253.45
fbf10729fd3846d2b82fdefe743986cd,cama_mesa_banho,bed_bath_table,2532,55,10,30,84.75
932e73ebf2274bd087486aa42180093c,automotivo,auto,2126,15,9,18,143.16
ba358493f39c4ea6b953734b7b8b1dc9,cool_stuff,cool_stuff,987,36,28,29,237.85
2e73f8b728f44b7cba0817f84962d5f8,relogios_presentes,watches_gifts,1832,17,30,20,264.63
df558236c5174de1a32eb6e41a6d48cf,beleza_saude,health_beauty,2758,34,8,17,176.3
a9d3db596c69427893c58832c1203dd0,bebes,baby,1364,30,26,30,139.76
b5ab6250662746eea5ed7be9c8671635,utilidades_domesticas,housewares,1333,26,26,29,79.85
b1d3e1a439404c47822c3879ebcd7216,bebes,baby,2365,28,13,18,95.74
bb32c45374714c33aafa6b2ba773f884,telefonia,telephony,1282,42,13,26,61.87
57b5135fc6c144838f8c9c37bf4ef599,cama_mesa_banho,bed_bath_table,1291,14,18,23,108.51
e05d5dcc3cd44a748c1c8c7d67e11773,utilidades_domesticas,housewares,1678,18,28,26,88.97
aa7d0d56dfb1487e9738e7c03c7a7adc,relogios_presentes,watches_gifts,1492,24,21,28,105.19
09643648fbd74697af6327040921f8c0,cool_stuff,cool_stuff,1068,27,22,34,130.27
6013aa7dce954480aca6ea94f4d31bd7,eletronicos,electronics,1101,24,13,22,109.27
3edb2a4f423d46eb83c38f3bc96b76d8,bebes,baby,656,34,6,20,118.47
48646f72200d40b8b05154431d5c24f3,telefonia,telephony,2839,27,5,10,75.68
e4de0afa5ab349f3bcb1e86162284e30,ferramentas_jardim,garden_tools,1991,33,21,34,116.11
0dc575e05f294377abb3ef23168cb3b1,esporte_lazer,sports_leisure,2215,13,12,10,106.75
bb832da7d97e48baaaa3d477346138f5,utilidades_domesticas,housewares,1462,31,20,17,81.2
ea3265c17c9c48d6a2663e90e7e9d652,esporte_lazer,sports_leisure,302,43,17,21,162.67
6077bd5d0eb54152a4821a7e435ea26c,ferramentas_jardim,garden_tools,506,18,11,24,150.11
820705241ac6484fbbba2cbf1aacecde,automotivo,auto,2091,55,5,29,117.71
ba9e9ddea39b413cadfefdd568dc53e2,cool_stuff,cool_stuff,1030,23,12,38,202.9
bb3119c845774b84a03570cf5d241f90,moveis_decoracao,furniture_decor,1518,43,7,14,51.1
64f681ea5418419a82503828c7393b45,brinquedos,toys,940,31,20,26,67.67
fa5ecfe9b95e464cb51f9df232ac969e,perfumaria,perfumery,2142,32,25,10,134.34
14c75b0c811e4c358a7d7f928731c068,eletronicos,electronics,549,26,24,25,68.71
a8648b8f7e5745c593b5c52a830ebb07,automotivo,auto,1505,14,29,23,184.74
99539934bc36470fb2e974df141a354d,perfumaria,perfumery,1078,24,13,32,103.72
308fcf8129cf4e9f95988c88c2bf9970,telefonia,telephony,2015,26,5,20,51.42
54aa9e9b5d46467fb45b3f88b7ba081a,telefonia,telephony,1527,18,27,24,71.45
653ff0377b6449df8d0afca9d1ba7cdd,utilidades_domesticas,housewares,2024,39,19,18,49.52
454011e20faa4927b51aa4d8ec9e25f8,bebes,baby,951,23,20,22,154.08
1d2abcb5605b4adcbdbd601bb87bb7f3,ferramentas_jardim,garden_tools,1009,29,29,27,132.9
4d730a87694b470ba756facb4cb72a50,brinquedos,toys,1018,23,13,20,132.67
5d38fc8d64504072b9b7ff88f04ab539,moveis_decoracao,furniture_decor,1322,16,34,27,89.65
dc85f28711604c2db8350ba77a6aaf04,relogios_presentes,watches_gifts,1146,31,33,16,268.56
2a7776b5116b45f59c724aafdc0717df,bebes,baby,2619,23,17,16,122.88
6179a9cd8b9b40a683a42dcdabefc60d,informatica_acessorios,computers_accessories,1470,36,28,19,56.47
3c8e9c45fc7c43d6a06d5d35979cab16,bebes,baby,1483,32,21,22,134.37
e4c00eaf5c3743f292d676e0d4bb70eb,eletronicos,electronics,2712,33,17,20,85.75
ffb42e23f9e94857b71b4f8659299a99,cama_mesa_banho,bed_bath_table,2809,28,19,21,122.47
a722b7e3c17043a3bcf475699a4749bc,moveis_decoracao,furniture_decor,3067,34,20,25,40.78
326f392b88e3492481afae95b39fb492,eletronicos,electronics,2096,31,23,19,80.39
90dc8ad7b8284a759fed74332fce8f1b,telefonia,telephony,1171,40,16,41,83.62
f8c80465d10b45ea8bb786104f8edc30,informatica_acessorios,computers_accessories,479,28,14,10,216.98
a47b065ac0b945908f7c21ff76d232ef,perfumaria,perfumery,2062,35,21,13,110.49
df0cf3a55ec1422f85566f292c14fb8e,telefonia,telephony,2173,19,5,23,72.16
8642060fe45e4e63a79c63d0cf32608e,brinquedos,toys,1608,37,25,27,145.87
53c97abc3d0a4575a727e81366f0cced,brinquedos,toys,284,35,25,15,64.91
9910bb93bd0c4a759ad58d256d4e9880,cool_stuff,cool_stuff,903,23,26,20,126.46
d0b29f084b59425db1ecbb3ec3bf954d,utilidades_domesticas,housewares,1010,41,20,23,82.8
ea2ac4c89c94466e96fe17650b49ca05,relogios_presentes,watches_gifts,2533,22,30,26,200.37
8eae9f2001394b8593b2fe3681062643,beleza_saude,health_beauty,3500,19,17,15,163.34
76af4571940840859d332be02a7e16fd,telefonia,telephony,2851,46,29,23,67.7
61e52dcdce924517908e6fdf11392cbe,bebes,baby,163,50,23,21,176.48
bdcb0755c8d24bbd8af11caa6f5f6b8c,relogios_presentes,watches_gifts,721,34,18,30,206.19
c875d56a0a234467b1107c51b9825945,esporte_lazer,sports_leisure,339,30,28,24,138.25
826661dd351c46bf9504c7f26b8badf4,telefonia,telephony,663,29,15,30,75.63
3aa6e737251847be93418a299b10c7ea,informatica_acessorios,computers_accessories,2052,40,25,27,100.08
ccde5479f073438fa064028665f71e97,relogios_presentes,watches_gifts,1497,24,17,22,151.2
967b6468ea69421ca49f0c4ccbc65942,perfumaria,perfumery,100,23,21,14,125.47
f505b0fa54a849108897550c0d7491db,moveis_decoracao,furniture_decor,3020,40,33,28,218.38
1b701299557e44468a8ce8451b8e7781,relogios_presentes,watches_gifts,920,23,5,34,302.42
14f3ae7ea88b46198355946d14d29da6,moveis_decoracao,furniture_decor,1057,27,13,28,216.25
0d7ed1d0c53c41ef8101e13ec4ea28e8,eletronicos,electronics,105,34,17,25,101.47
ba1b2d1d071e4bd291ea2b073982ff3d,brinquedos,toys,1349,28,18,32,122.56
7abb77d4faa14a179beb2af3f1c3f1b9,ferramentas_jardim,garden_tools,1676,17,16,32,136.32
669d22ae896f47ae8c005e37949fdb57,eletronicos,electronics,2027,47,28,25,77.23
17229db90dbc4750bc34f57ee5348433,moveis_decoracao,furniture_decor,100,28,17,28,152.3
93c7ce0356584925aa3c5d6f38d1f92d,automotivo,auto,1243,12,12,28,208.64
10c351822166439f84c57b19d2463b4f,beleza_saude,health_beauty,1421,33,27,18,142.84
9428c920174642c1a71f3598c8e54e76,automotivo,auto,907,38,21,27,108.7
d1590d90d6a2488d923327f0c7dfd18e,informatica_acessorios,computers_accessories,2065,50,11,22,155.42
f404806342424c0c9eef1240ab3d4adc,cama_mesa_banho,bed_bath_table,2129,24,5,35,114.01
cda360b351d4407597e4b53285f60157,informatica_acessorios,computers_accessories,105,23,32,36,187.24
26001d193adf48d39d4d0d332d35aa24,ferramentas_jardim,garden_tools,1359,30,18,34,104.35
220bd222c8694050bf7bd885b91d3690,utilidades_domesticas,housewares,855,40,19,36,71.57
81efe78ef2fd4b23a0c3df55760d5de0,telefonia,telephony,1456,20,20,13,65.25
8cdb848d688f447692b8fb0e0d09238a,automotivo,auto,350,36,25,11,193.36
047af9c3e032470a9c75a260c35c33a7,perfumaria,perfumery,3497,30,14,47,85.43
aaae9f1b9fdb45d5a61179bfb5459c96,informatica_acessorios,computers_accessories,1516,31,30,27,122.56
099f54eca35d4747b5a4ce9c7d063f04,ferramentas_jardim,garden_tools,739,26,11,25,115.25
5f99383830724357bde06b9bc070e5b4,telefonia,telephony,304,42,16,14,71.63
b754f610058b4563944d58eb3dc0c7f2,cool_stuff,cool_stuff,1554,12,22,16,242.0
641a1691eaa8431c848156a3f662ef76,ferramentas_jardim,garden_tools,1919,26,14,24,156.45
45ac2758ea064e6fad1a8f6107fe3428,telefonia,telephony,1479,27,20,20,68.14
b4886588ebcf4cf79528d52d767d5591,telefonia,telephony,100,39,22,18,112.97
f2e7319539e6442ab59a12f206079112,perfumaria,perfumery,1569,19,26,28,136.84
ab2417f6f4d74c4d94497e47d70565f7,beleza_saude,health_beauty,1159,34,17,29,63.33
964cdeaa20b64df189527688a1e0e060,cama_mesa_banho,bed_bath_table,1152,47,13,20,83.8
38f4bfe25dce43e6aa109955f47cf71a,moveis_decoracao,furniture_decor,528,10,18,26,157.37
948c181496744776b62525d105e3a4e0,informatica_acessorios,computers_accessories,1384,30,28,23,119.17
7a157f832b364261b9fe5639bfefdf0d,utilidades_domesticas,housewares,1275,35,31,19,86.98
16b70a5a1a074501911695bb3ed080bd,ferramentas_jardim,garden_tools,1770,20,20,13,73.08
cba712de1c4a498f97dfadc5e3ae98e0,informatica_acessorios,computers_accessories,1793,26,21,24,101.06
327f48b986474303a0c5bb95d4bc5c0b,moveis_decoracao,furniture_decor,1463,17,31,14,150.21
7d617038bd374375930494af77a3ac84,cool_stuff,cool_stuff,666,35,17,20,203.39
8761feeeb8ca40fa922bd552f2ae9d6e,brinquedos,toys,1523,35,12,13,113.22
9caed9f1c5a54d5e859b50783ecfb49b,relogios_presentes,watches_gifts,1244,36,19,26,112.6
c954787ebc6d4460b2d7c29b5ad64828,telefonia,telephony,3010,28,25,18,81.16
a470482988ac4b6e95ea227405eeb742,automotivo,auto,457,34,17,25,167.92
d417c4bcc42a460ea354c028ee3da042,automotivo,auto,513,23,23,41,134.48
3b918f464bcc478fb1038784990b37c2,relogios_presentes,watches_gifts,1972,28,35,11,215.68
f547f91433854bbf84c874361987b600,utilidades_domesticas,housewares,199,10,22,26,79.3
40e4ed14ec3243239f09755a554e85f1,ferramentas_jardim,garden_tools,1415,60,17,29,112.27
42a63fa2d49f4225a63950078dd07d8a,automotivo,auto,1736,27,16,39,187.09
4db901bb8dd449c48a2f5b07f67ac1b8,relogios_presentes,watches_gifts,1609,10,17,46,196.16
61e04f5eca8449339a8106ee6ff25c68,relogios_presentes,watches_gifts,2382,44,21,18,63.88
219d5e12fe4c4688b24c031614c414d4,ferramentas_jardim,garden_tools,2047,21,21,15,125.72
f9bfd62bcd3c4d0797528bbb6411e7ec,telefonia,telephony,1526,32,11,34,63.06
ff0a94e4392f402cb140509094f8a654,moveis_decoracao,furniture_decor,160,28,20,26,228.11
e98dc56618c743e8bd4e6725c859b376,moveis_decoracao,furniture_decor,1310,28,11,31,169.22
18e7b36d2ee44ff88d269b05e62b820c,moveis_decoracao,furniture_decor,1163,10,31,15,130.44
38934199a35e45e6a4dae12990f354e0,informatica_acessorios,computers_accessories,1786,18,8,10,177.44
5dd0cbeb3b654f199b355bfbaf6e0674,cama_mesa_banho,bed_bath_table,1063,59,12,17,80.87
fc69c38dbb124a5fb5376bdfb276d5df,ferramentas_jardim,garden_tools,1694,25,24,17,86.64
ec16a738ed2d490bae871cb21074f0e0,informatica_acessorios,computers_accessories,100,10,15,22,116.59
93e825ba8e354b97955832636a4a386a,relogios_presentes,watches_gifts,2494,42,17,10,176.0
87583f0a710444beb384798a3ce179f2,cama_mesa_banho,bed_bath_table,1020,23,14,19,85.34
bcb26f3e2cfc4675b5ecd8ded2819fe2,ferramentas_jardim,garden_tools,991,32,22,17,179.49
457d70a5230745529da69533b3e34331,automotivo,auto,715,13,23,18,152.85
db2d60695e8b458f893aa4b3140a3772,perfumaria,perfumery,100,43,25,12,80.64
1a64b7b5ace74c7a9d1052d19a803a73,ferramentas_jardim,garden_tools,2837,22,13,10,122.72
577420aa9b704659af25a39bf42f6e6b,esporte_lazer,sports_leisure,1317,37,8,12,128.53
f10cbadeae3f4aea9ad309acb742e600,informatica_acessorios,computers_accessories,2305,14,28,25,194.13
2e493a8545c64192abba60500f224e3a,informatica_acessorios,computers_accessories,1443,10,18,33,104.78
c18c454660bf4683be3f406d6b3601e3,ferramentas_jardim,garden_tools,1189,28,5,38,103.45
ae9ae8d45fe648d9a418a855323477ea,telefonia,telephony,1904,29,30,28,70.3
3860b86fc744419a819c6d7e785abce3,moveis_decoracao,furniture_decor,785,37,5,30,105.05
d84ec118a06d4d989c675020e1be9040,ferramentas_jardim,garden_tools,2501,31,25,25,73.67
44df9e86e5fa4e388ae5ab836499764c,brinquedos,toys,811,36,21,34,122.1
d89679092b0749d6ba95e391c1adb2d1,perfumaria,perfumery,726,22,20,10,175.2
9476bee64df64f188c55083d29f55f5d,automotivo,auto,1853,42,7,34,229.26
0469bad4df1f4f41bbd06912e407665e,brinquedos,toys,443,37,20,12,124.79
8604da7e5c164844832e80aef6730a26,moveis_decoracao,furniture_decor,2166,23,29,11,85.26
96c047864292450e879ce1669ff5c933,cama_mesa_banho,bed_bath_table,1609,30,14,31,108.27
56eb4d39fcea4fda95f7b199a055cfd2,bebes,baby,2186,28,24,21,201.88
163a03aab8a44089b52cdfe8372df1cf,informatica_acessorios,computers_accessories,849,51,20,13,206.56
f4725dee116b4688b8fc45ec8107c83e,moveis_decoracao,furniture_decor,1600,38,29,27,130.39
e42f83e4f6d1401cbf33c5e3fea030d2,informatica_acessorios,computers_accessories,2280,30,25,10,165.11
18447945bff643279091e2369bbb3b54,relogios_presentes,watches_gifts,989,46,24,26,239.18
6f9e848cda3e47bf86694049fe1fb067,esporte_lazer,sports_leisure,701,46,35,28,162.71
23f9815bb56442dbbf81b6700b4fb2b7,moveis_decoracao,furniture_decor,1044,22,20,28,140.3
b58a9d7fd635476984ff5aa7070a4fdf,beleza_saude,health_beauty,1930,33,12,29,160.22
ec88941870b742d5b7fc953ba8ece234,ferramentas_jardim,garden_tools,1637,41,10,28,94.04
a07ed73d67804fceb1725973866c400f,automotivo,auto,608,23,12,20,131.43
5605d517c6e045c892aee2fb17c8c9c6,esporte_lazer,sports_leisure,2169,26,7,34,89.89
c167c37edc5349d6b8136ce88f3a6482,moveis_decoracao,furniture_decor,1453,34,21,33,183.95
9f3f9bd85d7048ac9d1b3e462d564fd1,beleza_saude,health_beauty,810,51,21,23,163.74
48bd1c917e844dbfafbbc0fc10c005f2,beleza_saude,health_beauty,1699,33,39,22,118.88
8378d34ac6ae48629df3de1ed23e1a47,automotivo,auto,1593,40,7,10,116.52
2c6442d8a5f34e2bb2742e23063a4bcd,moveis_decoracao,furniture_decor,192,25,24,17,88.66
5b547709e1f34a259fb10abad191fafa,ferramentas_jardim,garden_tools,1555,38,6,31,163.61
b76b0a49a4d045ad92fbd34a6ec00ce7,esporte_lazer,sports_leisure,2263,42,37,22,118.29
088f44ab54b943739880346e974c3c19,cool_stuff,cool_stuff,1166,30,32,14,126.25
8a9a98be09e14a35948263fb2f5523e7,bebes,baby,2601,40,17,31,141.94
2dd94fb8ff984efa8572b25d7551be23,perfumaria,perfumery,2700,30,28,46,142.94
ad9d9e0426944835bb267f22a6c11dee,telefonia,telephony,1539,37,17,44,78.6
61db4590efa14b3ca0992be30722fe45,cama_mesa_banho,bed_bath_table,1281,21,28,31,82.57
6f1c4c395b19442095e246bf62a571d5,bebes,baby,1961,14,21,28,189.76
021ef0b06ad646bb8af16e9d66621055,beleza_saude,health_beauty,883,17,12,14,176.78
006751bc22c64672bddc214bc16cfb52,brinquedos,toys,2738,33,29,26,107.15
c6735771fb85478989910f679a91cf7f,moveis_decoracao,furniture_decor,1233,26,7,27,157.98
1afa48d0767643ca894992abcdff4eae,telefonia,telephony,2096,30,18,18,76.44
478750e74b1048f098e200001a8006d9,telefonia,telephony,2090,18,20,26,60.64
f0367cb13f9645f08dad92b711034dea,telefonia,telephony,1029,32,10,27,57.09
2c86a27058514e9fac95f5ee565c0dfb,relogios_presentes,watches_gifts,2350,53,13,29,166.4
c9436a01b0ea4d6d810970317663e3e1,esporte_lazer,sports_leisure,2332,17,23,18,108.79
025ce354cd1b491cbbb2117c5ba3e408,beleza_saude,health_beauty,675,38,13,29,117.96
b9041bbbc93f4e50b0cdd3e7cc8101be,moveis_decoracao,furniture_decor,1408,31,13,26,236.52
ad262e7340cc4511ac4c7b0c4d8cf35f,bebes,baby,877,41,31,18,79.07
ac74fb180662461bbbe86d44c9189e81,telefonia,telephony,1741,24,34,25,58.96
88e2696d72b74b359e3f00d10245f4ef,cama_mesa_banho,bed_bath_table,582,40,15,25,118.9
1404e7ec00274e8e9e49c246d75ade17,bebes,baby,1112,29,19,30,150.68
e04405dc73044e749345cd1bedccf6f1,cama_mesa_banho,bed_bath_table,1323,30,17,13,101.44
383c141d06d34ea584d082770015b9d1,utilidades_domesticas,housewares,3013,21,13,18,99.49
1d4e50f2272541e7b0fed4430a348602,telefonia,telephony,1858,28,12,25,43.71
7d4578ea8d9e46f8b52631be197b8f52,cama_mesa_banho,bed_bath_table,1614,38,9,12,134.49
c1f436fefb1c43adad0395f222be8412,brinquedos,toys,1010,41,18,23,123.15
3f1af1c49a974c27930a826547d0f22e,cool_stuff,cool_stuff,792,31,16,14,180.19
6280afd0a4ea46209a7bb484f829b186,cool_stuff,cool_stuff,1289,28,10,37,204.45
9852fe71359e43eda3e1c9d21607ae36,beleza_saude,health_beauty,2271,26,6,40,127.86
43c1a0cb0c3c4a3fa8e63c06c327aa68,esporte_lazer,sports_leisure,900,34,29,24,153.36
79dca70af66d41e5a491ff3292f12fa7,esporte_lazer,sports_leisure,2366,19,14,32,33.62
64ea474303b7499a9969ccde7753389c,perfumaria,perfumery,1380,15,16,22,114.25
7fcdaea1a0be47d79ffd74338e9900ec,brinquedos,toys,1058,19,38,39,75.14
b6402da965384e7c83cab32e6b414e67,moveis_decoracao,furniture_decor,2765,26,21,24,127.01
55d6d221e64945698729df76acd49ae9,cama_mesa_banho,bed_bath_table,2287,31,16,14,72.66
9d273f5a374644129d05ec9171d28830,informatica_acessorios,computers_accessories,186,30,10,22,206.65
9086948583bf4c0cb70f7c4e8a92ecb7,cama_mesa_banho,bed_bath_table,2459,29,19,40,108.02
31da0fc6dda04eb7986c898f1fa40150,automotivo,auto,1237,15,23,31,114.73
ffd2b21209714cdbb3d5395d5afac80b,perfumaria,perfumery,1732,26,18,10,118.35
238136a423874995b44e3c1e31ae47ac,utilidades_domesticas,housewares,2275,23,20,18,92.21
741d1b49d6f04a068331e54723341987,brinquedos,toys,1326,20,30,32,91.85
1b371407aceb48079feacdfbc3c3e6cf,brinquedos,toys,1898,35,25,11,140.2
199a5afe376446aabff218e1404f707d,perfumaria,perfumery,1044,26,41,27,113.41
7bd35c55b12d44e79713532241d7bc6c,brinquedos,toys,100,43,9,16,100.06
e3b2f24e79304d21bb933e743c8af0f7,informatica_acessorios,computers_accessories,2633,37,18,27,117.98
1a7d3e81fef54bb286272056dec6a0d2,perfumaria,perfumery,1611,30,27,32,139.82
002f7220a453429384096ff9fedca5ed,automotivo,auto,1210,37,19,16,123.87
91a28d4b136349bc87f29af1a2679a13,utilidades_domesticas,housewares,1567,39,18,15,86.13
a36a71a72ff145fd91023970304a6831,telefonia,telephony,1590,31,27,33,63.12
4afeb8e0be1d4152b087ba9497f71399,eletronicos,electronics,1007,19,25,36,82.12
fe271ab684db40569b7e66b55ec03e11,telefonia,telephony,1306,44,24,28,51.18
892f9007cfe94eeeb8fe757cbf9ec07a,moveis_decoracao,furniture_decor,2042,20,10,22,130.71
e8370d99a47742d8a2b08cda535f7335,bebes,baby,1322,15,27,34,61.84
e3f8c7a0f1b948e6ab35e102209c1f02,brinquedos,toys,2282,21,26,24,110.86
dc3675c575b54ef4886f43033cf0c8d5,utilidades_domesticas,housewares,1351,42,10,29,107.03
a86e6e8931a74de8b2d8735ce5791789,moveis_decoracao,furniture_decor,2073,53,15,32,154.7
82bc03c52e964b73a79e97f0f1d16408,brinquedos,toys,2486,29,16,35,95.25
798675f8badc4a6daa61945dfb0d3430,brinquedos,toys,369,24,24,36,113.33
6d7d1a48be124104a3badaa0a76d8da9,beleza_saude,health_beauty,2554,16,16,22,125.99
b7365f264b77478392fb5d3322924556,brinquedos,toys,1567,36,16,26,108.65
cd1479b816ea4a30b8e61f8924879837,ferramentas_jardim,garden_tools,759,28,18,23,136.11
894fef1d620a485a832365fd8204d60a,cama_mesa_banho,bed_bath_table,1560,25,30,15,76.98
b9f7dd7d2ce243e58fe328cff8774fdd,perfumaria,perfumery,3723,19,9,30,62.69
f5c7fdaa4fae4293a315d038c2e4578b,informatica_acessorios,computers_accessories,1311,51,7,10,77.54
ad154eed093845729ef4f647f14257a9,cool_stuff,cool_stuff,2218,41,15,30,227.56
7b477ff9ec8a4d2385b511848a9c13c2,informatica_acessorios,computers_accessories,2929,27,5,18,125.79
465ec5e690a94d83a420e5e8aba96eb0,moveis_decoracao,furniture_decor,1292,28,28,35,151.42
66f8003ffb714661b0149898faab0f45,cool_stuff,cool_stuff,2378,33,20,32,168.25
ca3351c362c74d67809270c2899d6865,cama_mesa_banho,bed_bath_table,3146,15,15,23,105.99
4337d282719a4a2c9909fc0db95529b4,esporte_lazer,sports_leisure,2514,29,8,31,137.65
c6bb548ea2b34fb391d372bc0aff8232,informatica_acessorios,computers_accessories,100,29,7,19,104.37
abdbc9e136de40789e030ec80b4c362e,esporte_lazer,sports_leisure,2147,31,9,32,71.99
41983c78bdc84494acb95c58e02cd93a,automotivo,auto,1764,21,17,29,160.86
db1f640cc26044be87ed40d482520f5d,cama_mesa_banho,bed_bath_table,2569,29,22,21,99.55
1f54bafa76bf4252a59c6feb4b9fdc00,esporte_lazer,sports_leisure,1851,29,5,27,125.94
fb940e7ed4bb4b20a592c14f7eede8c1,beleza_saude,health_beauty,955,17,31,28,121.98
d5e5dc06265c45cc9f5069ae9ca3399a,utilidades_domesticas,housewares,590,21,30,26,73.99
f5e76ee7524349699675f81f1fc59fe3,telefonia,telephony,1907,21,32,35,65.67
e27cb6ec0f08423995bd3259af0f5de1,ferramentas_jardim,garden_tools,997,10,8,14,139.73
121ba9e476434aafbd6d341ae6fee172,brinquedos,toys,1239,16,17,29,125.84
5fa113f22b3e4a3caba339e70e2691fe,telefonia,telephony,100,28,8,32,90.68
fb8a4674d5774e3eb3893f998aa99067,moveis_decoracao,furniture_decor,781,22,16,10,176.8
d28fad63d4a94cd99380e21271903ccc,beleza_saude,health_beauty,1281,39,11,20,77.27
3f3ed57a25e24f68831727ba7edf7c8e,informatica_acessorios,computers_accessories,696,18,27,19,150.59
814f3a2480904bc3b1d184d98833b3c3,moveis_decoracao,furniture_decor,1195,17,18,29,99.61
6a1d54fb87594276aa90288d856fb3b6,ferramentas_jardim,garden_tools,2147,21,16,29,111.78
e604c3719b664fb6a82a1a2703e1c913,moveis_decoracao,furniture_decor,1530,26,21,10,68.52
8df09aed80194390810ae1fb35018ac4,ferramentas_jardim,garden_tools,1992,40,12,23,145.32
2e870c23056d4f23ae4cb8805af194bc,bebes,baby,2054,10,12,22,154.61
8f8419fda5f249d397b48b58f94c02f1,telefonia,telephony,3498,27,8,28,101.42
5f00a245c55349bf9a6369b13aa0f3d4,cama_mesa_banho,bed_bath_table,1586,20,27,30,69.35
84269c4d398542339554f8590da2ff77,cool_stuff,cool_stuff,1805,39,29,24,148.89
d28951375c2d40ce8d3cdf61ffac4a51,informatica_acessorios,computers_accessories,2481,17,23,14,192.94
b3c0b7e1250243338ebff5d6df817b4c,eletronicos,electronics,1293,42,23,15,125.62
dbe2e69aa95b40ee9ead1cd59cb1a067,moveis_decoracao,furniture_decor,2740,38,13,22,167.27
fe30477e8f9d46358b202d682166b309,perfumaria,perfumery,937,46,21,10,135.18
3e42a5ffcb2844d0ac41fa2cfa9f59eb,perfumaria,perfumery,1221,29,17,31,158.59
9588ff5d55764403ba608d363cf6588c,cool_stuff,cool_stuff,1726,26,19,25,128.89
2f33f028341c4f4a9bfc24ebfe07170f,brinquedos,toys,1963,34,32,35,89.43
8f03a237a18b470689c8aed40a3513f6,cool_stuff,cool_stuff,2156,20,25,20,118.95
f06ef2dbcd7743e690534acf28530533,perfumaria,perfumery,1724,10,5,23,127.47
da3e926a0adb44bbb43befc2b6b79d5c,eletronicos,electronics,1204,14,13,28,104.54
58344e489c76436f9f9ca766540b46ad,informatica_acessorios,computers_accessories,1487,41,23,19,132.38
6d903c74b88242fea984ced70674fec4,utilidades_domesticas,housewares,377,28,28,30,113.04
4ed0622c00e64c858f7245e0086e8d80,cama_mesa_banho,bed_bath_table,1257,43,18,36,94.45
c5745dde6a63472184a700d05ebcf91a,automotivo,auto,2065,44,18,26,191.55
d254e64547cf4847a530af08952009cf,informatica_acessorios,computers_accessories,1393,16,37,21,152.14
769886df0cbf46bc826c5a4b55e40088,cool_stuff,cool_stuff,2424,23,11,27,84.31
4cec07d7ac634c0481f56293e74a2c5f,esporte_lazer,sports_leisure,1269,32,17,12,162.83
0cf77f4f2ce44838a9c1a89d8f935122,eletronicos,electronics,1582,44,17,17,96.73
441c546bdec34e42a253d340a14ef544,moveis_decoracao,furniture_decor,1327,18,31,20,67.99
7b7bca8dc760413c97985f72976db41d,bebes,baby,2562,24,15,10,190.93
69b83e8d0fba4f56b31721b7381d70ab,esporte_lazer,sports_leisure,468,30,27,28,113.21
347e0e4408ae46b7bd43742b117c77a3,cama_mesa_banho,bed_bath_table,138,21,21,18,100.08
