order_id,payment_sequential,payment_type,payment_installments,payment_value
f6e2debd74964776bf04e134b7a51beb,1,credit_card,2,167.12
9de4d4656d7148c28239be67fc874500,1,credit_card,6,190.66
77a3d6bd8dfc4ef9bc0ccbc20bf6848a,1,credit_card,6,171.56
cc1765369ee049b69f245ca322947b12,1,voucher,1,135.2
d6c0d26a67d647faa888cd7940277d6f,1,credit_card,5,78.88
eaf3362ba22d45f9bcbcb5a4d2547415,1,credit_card,2,118.56
98d532959f5444479d029ee166b2d54f,1,credit_card,5,129.65
aaa0fdabd859469e9676d7fd20b349dd,1,boleto,1,139.62
73cd655665404c1babf06d5ad04f94f5,1,credit_card,3,95.82
4b4752456d8b47ebb40dcf13d59ea3f6,1,credit_card,6,168.6
4fa860e909914f8480f4aac9e0acb496,1,credit_card,3,157.53
e1e82efaa51d45dbb225e55db9a9f06f,1,credit_card,1,76.13
923183c947184a1592c64d6b63a6e0a2,1,boleto,1,139.48
ac4d728ce4904bd49acac7a2d2c38617,1,credit_card,6,119.09
06aee333b5d949faac918c3cabf64b08,1,credit_card,4,181.35
63af96f099e54b2b811e8e26831b520d,1,voucher,1,136.77
b118467a12464542aaffd20762534756,1,credit_card,6,188.89
ceb9df661c014ff3ab6e9f16b8147c25,1,credit_card,6,96.2
8a89855e5621494ea780b8a535195d2f,1,debit_card,1,137.42
ef06c7ecdd4d4acdaab491ca9426d69e,1,boleto,1,162.6
72df7e4cc9ec4e858cfeb9e5dbcfd542,1,credit_card,3,81.6
1bfd8f3a3e5d4d6e88d3a739a4d86a36,1,boleto,1,353.2
a234c12548864f33901d6204cf26daba,1,boleto,1,145.44
13133d15b68c4d52b55ae36eaada273b,1,credit_card,1,150.82
8674c3ea937c468ebfef2154e8344948,1,credit_card,3,193.76
1f7de319de3c488dab7410b6fa0e95db,1,credit_card,4,171.41
c09c49ea2de4468cac97708f1c58a4cd,1,credit_card,5,353.92
f02353cb7fbe46a892af12564e316e8e,1,credit_card,1,128.68
1d2b7df5e47a4923a14d9ef576899d25,1,credit_card,6,434.48
d501ab9d07a44e8d8ca150d65f9c0dfe,1,credit_card,6,117.71
29a3f27360f042d3930c8c78a9e23814,1,boleto,1,111.6
7b00a6e00ca74650a950a883166a43e5,1,voucher,1,176.05
4d2b624f77ed4877b3d521bef30b84c2,1,credit_card,2,149.34
621ae04fa32d40ae9394c364c2902e11,1,boleto,1,323.13
546eb7b39132403c9208bfe4ac5ccf1e,1,credit_card,3,153.14
522cd827bcf94c1e96bd891074875ab8,1,credit_card,3,147.52
6267d49577bd45799458c9e35cb3e426,1,boleto,1,243.91
9d19e6bbc93b42a0a3949e44709df6f6,1,credit_card,2,143.39
cd8fd589e4d34af7b5cf08efc2ffaf00,1,credit_card,1,483.82
c738e99380914c889bcdf34cd8c7dfc8,1,credit_card,2,121.57
e039d4269306418788cc0c2bcf2182e3,1,credit_card,2,245.02
f45f918f128846c79db652bc3a7a3a4c,1,credit_card,6,217.76
1bf182da15d14ae2ad538a81d35b50f9,1,credit_card,2,189.91
fd13a297ad3a4eef9a9f6ad927e809f9,1,voucher,1,114.53
11c9e4d25516443fb4faf4ad5048127a,1,credit_card,1,416.92
8809b255f5604acf812a894352d8f8ba,1,credit_card,1,163.52
6136fc11936c439b9d6a21fedd1d05c8,1,credit_card,3,215.1
a10c4ac51e1b4d7cb90e37d966653e93,1,credit_card,5,178.78
b3ed1949711f449c98f7bc206ebf6bdc,1,credit_card,5,162.24
4564ad8f33f44928b8ec4a7733c56bef,1,credit_card,4,295.09
4d3b0d5901104669814a14fe2f881941,1,debit_card,1,123.98
efebd8f94f824a178ac2ae2e9b9b9261,1,credit_card,2,179.4
a9d917f7f4f44d84b151c94b04a0433f,1,credit_card,2,106.77
5de6f9a820e34edb80f1eff022110b22,1,credit_card,2,410.29
441686dc730d4fafbcce1408a1e1edc5,1,credit_card,5,311.91
4cac586eac1745518d0005fefb758029,1,credit_card,2,178.13
1dd7c9f8e31247069118920a4b43530d,1,credit_card,4,153.47
1124fef8365c41b1b2db16609ed83a9f,1,credit_card,4,469.75
2c403885566445a4b11085b9a116a3c3,1,credit_card,5,57.15
46be9e287fa34bf2b491a80a9e600b13,1,credit_card,2,126.5
209701bf52a8470e86098f23f638a52e,1,credit_card,3,380.03
a223f1d0a141409b95308ed437c7561f,1,credit_card,4,191.21
f051423485b540efa917470da6488ab1,1,voucher,1,213.02
135a7e8b4e90472c8c8f7103ca28141a,1,credit_card,2,214.63
ec92ff3314ee4f9aaf48944386384106,1,credit_card,2,135.61
2cc2dd2a636a4444967fc8380f432bb9,1,credit_card,2,238.29
c0aabc33a2234b7e8e4863c9eee45523,1,credit_card,2,141.18
0526101b9ed94848a70da9879eb58af8,1,credit_card,3,416.94
87108fea37634aa0a8666e132abfdc70,1,credit_card,5,86.34
ac6aa6d112b84ac4aee67433cdefaa96,1,credit_card,4,136.54
70ea3c4fe132466298bbf37fb6484645,1,debit_card,1,224.74
4b5b5b8f539b489395a93961ee8bfd0a,1,credit_card,4,114.75
677ce1f1b89f4e90861615c8344377bf,1,credit_card,5,105.39
7d9f99d8913a4196be1a027ce18e76fc,1,credit_card,2,150.2
d00af8a666f74be1938117b9517830b0,1,credit_card,1,165.28
46864334d03d4ba893cd79832dcfce72,1,credit_card,2,201.17
8387759de6824cc8a9e69d9e2f48a430,1,credit_card,1,644.85
fb8ee8f6ae58425d90087de51fcc1ae5,1,credit_card,1,250.74
70e7079fea8f40ba9a63ef6da57abc54,1,credit_card,4,92.52
8334ec6e414f434bbe1abeceb4eebe13,1,credit_card,6,99.15
ba36e7bab5d4448ba816236906ed07d1,1,credit_card,3,107.97
fadc25e2f0a54fbe872976f89498c6a9,1,boleto,1,147.75
c885aebc170a4ba9aaaedbb1eaee3d7d,1,boleto,1,113.98
9f03815ea95a4e498e9b7a96630c18d1,1,credit_card,5,179.04
75d41a68ee4e4a33a5dbddb286485c58,1,boleto,1,281.63
b3385df211b449e48350b3c3d0ca793e,1,credit_card,5,135.42
00d9742567394f02bb48713b2a66847e,1,credit_card,5,199.78
da1797def8824b6dbacb936a52be11c7,1,credit_card,1,161.95
1d8bf6045e874e3aa3cd56bb4afb7540,1,credit_card,1,110.53
74ea1252175748c88d6d82ac494285c8,1,credit_card,3,198.63
6ec6a2f1942e492a8138d2f3e8b6ac16,1,credit_card,5,122.07
faaf60f870ee4c2ba4499f156b87ce8b,1,credit_card,3,172.6
d95a613fdcfe48388ea00c37c126e9c6,1,credit_card,3,154.86
56d88aff990f40c0a65b29ba243d28ba,1,credit_card,5,93.12
21a867a59a1e42b48be2694f7ec14dc4,1,debit_card,1,130.31
b90fecd5d4994f19b21a1f814c51ccee,1,boleto,1,161.41
700726ab7bec4da498b906f502a5ae86,1,credit_card,1,263.01
071a461723054847b9ee47d38d0711e2,1,boleto,1,255.86
05ad3622b9c44654b6e770cc79d51333,1,boleto,1,146.34
60f2a06006c643eba2438e1db74a96f8,1,boleto,1,163.11
599c7f211abf44c79a87cebd4c77dd0a,1,credit_card,3,94.07
60ae1cb9b8c34c808df1df7d0cc880fa,1,boleto,1,141.89
e4803c0490db4367a241cb044f0e0931,1,voucher,1,87.0
e42dcfb58fe1493191d40ce67503ab34,1,credit_card,4,140.96
7f860d72756d49cf9fc3fa4bc78a9cbe,1,credit_card,3,205.27
133ba4631c2f4b908eaa8f6382e56177,1,boleto,1,186.66
ca5edd9b8e0244738c913882dc6d0a09,1,credit_card,6,89.26
b318371c799e42a088457020bc9d9791,1,credit_card,4,169.49
91dc9fd0df1e4a8faffadef31147ecf2,1,credit_card,4,369.54
a2a8a3d941314824b180449afe90fb1b,1,credit_card,6,202.25
321fa91a337f4ec09cf490aa24ea60a6,1,boleto,1,136.17
fdf90bcd6f664817a404b7443a4434f1,1,boleto,1,266.87
58612d6da1dc4325963ffb30ea3eff95,1,credit_card,6,214.9
b7ba935a42c54f4da1823cc69b239e7b,1,credit_card,5,160.29
013f47297b034e44bac56f898b503cd9,1,credit_card,5,60.05
8c975e86c43f4671b8638c205628390f,1,credit_card,2,109.03
69b0e1d8fc4a42b0b6634ecb893a7a1b,1,credit_card,6,97.74
180ca11144ab48bdbc37ae7f34a1fbdd,1,credit_card,2,174.16
07cc5d0d7be54bb590c96feb9225387d,1,credit_card,5,160.21
c130c38130604ca4acce5e6832793f62,1,credit_card,3,85.95
ec23b3e15c7f4f5189451ae9367fb66f,1,credit_card,2,117.1
aae577df1da348f8a810228860600852,1,debit_card,1,201.52
b59ebf207a994274a7942033e6e19517,1,boleto,1,302.72
949b84d6abd444669f43387ea2739f99,1,credit_card,5,394.56
4a7a6709c3724ed894cbe73f0e83ab94,1,credit_card,4,109.8
341cd8a1a917456baafeb3af07046d1e,1,credit_card,6,109.29
39b9b7f1723f459baa627bdba709f893,1,credit_card,3,126.89
8dec8431cb254a03a3c37110be86e207,1,credit_card,5,242.16
c451062532fc43aaa8ae0bc392dd1540,1,boleto,1,142.69
68aad1d018b14157a2c20037df855885,1,credit_card,2,229.48
97ec71e3e5bb478ab46a306abd70fd49,1,credit_card,4,96.02
5c68f2935a7d43b4abf47a9183df8b58,1,voucher,1,96.22
0525ec6274aa41f0aca97b1fc714e489,1,credit_card,6,229.85
08aa15e488a14b9a8327bfa18e535241,1,credit_card,5,126.86
8afab06c3d2e4da199337b692d058b06,1,credit_card,1,89.17
65b68778b3fd49e984d294a089d1acca,1,boleto,1,158.11
b19dc9cb2d90430f8e5fa0e83956b044,1,credit_card,1,389.8
26affa6b65cd425aa05c81e8b2129bc4,1,credit_card,6,155.26
664d91f6bf7645f69329b8ed885dae72,1,credit_card,3,92.46
ba4425ba577a4aafa3a30802c6c21b08,1,credit_card,5,128.28
0a839276e2ce432b95bb0b9d2d65045f,1,credit_card,3,130.59
317d9326b7994d7c83a9687dec0e47d7,1,credit_card,6,144.04
e496a78184104e9caeda2a28bf321505,1,credit_card,6,133.1
5679fd0a89b644778ef6fed7594ece14,1,boleto,1,240.21
2422581365d4413bba6c17db355de35e,1,credit_card,4,148.58
65f6c4a91b89402397b206f36a28f1bc,1,debit_card,1,182.56
6f4c4d76e0c5402098a084842ab6fa21,1,credit_card,6,165.73
17162c1d96ab4c75b2679dde8afc0e6c,1,credit_card,3,168.89
0b613e1115ec4c249327fd25b81d2a3d,1,credit_card,2,154.45
860d68e5718e468a9c4071a36c602f94,1,credit_card,5,57.4
1dbca4e3f8fc4aaabcaaced988cf991e,1,credit_card,1,92.22
ceb91cadddff4fc8bc83c1d4839f5bfc,1,credit_card,2,166.41
8f007c168696408d985ce13ddf61bfdc,1,credit_card,6,198.35
9866cb3639654fdb99e629e03ea84ca8,1,credit_card,1,242.12
40af801dcd8440e2b7954fa96712b3ca,1,boleto,1,151.23
f89d0aa595e74b78bc55fcedfd94a701,1,credit_card,2,114.05
93fd94824f90482fb0f0455aec8127da,1,credit_card,2,127.94
c2088729c3054a6d97913c23230c3305,1,boleto,1,99.53
36b5d6c0c0ae4eaebfac622ce8e4af19,1,credit_card,4,86.84
e064418ffee44ff79204e51187f44df6,1,boleto,1,304.12
8c71f900d66b42f39d67b7c1d371ef29,1,boleto,1,101.7
abde45a2d7ed455d93fbceb17bfa232a,1,debit_card,1,159.68
a7b28d21ba0f409084e374b5025c5cda,1,credit_card,2,93.48
4b84fe7fef884730ad054797c1c8ae84,1,boleto,1,137.07
1a04bce7443a4576b10b4c0734580d02,1,credit_card,1,184.37
14eb6da27d4a42a28ab40287a7da5667,1,credit_card,2,236.84
4e82ab41b8ac405ab7f6d16862bc25c2,1,credit_card,4,443.23
3fa6dddd48684ea994f137f7271b7097,1,credit_card,2,102.57
66ae484051b14e4da9d2b507c74eb29a,1,credit_card,4,81.63
67e391fe83bd4dde97095e2697e6fa58,1,credit_card,3,271.49
3ace088c4b70488685dd468a209c128c,1,credit_card,4,240.93
dcfbb3cdd2b749b3b686a9505daca973,1,credit_card,4,113.9
299b19047bfd48558db77f7074172a26,1,credit_card,4,163.72
f7bebca2bc2e49aeb26f5f075d6aa54c,1,boleto,1,493.75
780854df86b2421ab3d9d48d8d9c3925,1,credit_card,4,295.08
0e8d4a08789a4a348bee0250570ce0ae,1,credit_card,3,235.62
5f35f780cb2a4ec2a250f7d8818886ff,1,credit_card,4,178.61
a9949dbfeb4d43a98fafc747ce94b7b1,1,debit_card,1,210.3
eca5f9d91da844eb85c5f6716088abb1,1,credit_card,5,203.38
d0d0722b6cd04a89a9ee6f5503113824,1,credit_card,3,290.54
76c13794fe114fc5aa35c7c980fcfbae,1,credit_card,1,605.77
93473cb49b654532b24f624b9baf00db,1,credit_card,1,268.45
d04966ed15024332aa0371eb6093f63d,1,boleto,1,240.63
58fcc24574254173a2711fafd21a1f52,1,credit_card,3,287.66
85f6714b1c9c475e9322456d3df8ad0b,1,credit_card,5,129.2
c96543fefe3a47e4b2969999af349518,1,credit_card,6,108.68
3a6986781a8a46398e7867426573d48c,1,credit_card,3,307.11
94f1a4d88ddd43059c7f2dd220b398e8,1,credit_card,6,194.36
4e58993d7edd4e3db70ec1e2935e8a4a,1,boleto,1,162.36
5bb34c85960d400fad5be1f2cc0816e4,1,credit_card,2,94.38
45edde96f70f4694b6b57d2eff14f7cb,1,credit_card,6,142.52
70780c34b89e4974b4c8b58ada91f018,1,credit_card,4,212.18
a74d58a74ec243ef836c0d104608336a,1,credit_card,1,176.75
812b31ecc54f4652ab4fd0b9c0d21e5e,1,credit_card,1,71.61
70fc67dd85694246aaac7e3fed504a29,1,credit_card,1,99.67
6d00a86fc40145c1ade7ad9ec1f78302,1,credit_card,5,86.21
4d7a64b36c8c467183f204545b75adca,1,credit_card,1,93.89
ee00c3443ac64d2f9a0b75dd19d2788f,1,credit_card,6,181.74
8b9cb68898c54eadb3980ee383e035a4,1,credit_card,3,110.58
291b81958a4946249f22498a82bcf1d1,1,credit_card,5,132.47
b4f56066ed554edea85e7e84599550b3,1,boleto,1,206.02
b06472cacfaa4548866b4fc2f45f0f78,1,credit_card,5,160.75
120256d9698b4919ad9a9ff7716006f8,1,credit_card,6,184.96
23f769cd66684fd3be5e47de7b1d67cc,1,credit_card,5,162.07
416d2ca43df740f98efad1575fcf06c2,1,credit_card,3,181.59
961c6a5e91a34171a0fa0cdd0f26441b,1,credit_card,6,261.98
c336658cc1124db6aecdda7682caf771,1,boleto,1,118.98
6928ede6851c44508619becf8c5d864c,1,credit_card,5,120.64
5785260e3a314be6942887c380284430,1,credit_card,4,139.31
612030dc536d4506bc3d0de1bffee630,1,credit_card,4,232.24
9453c8ae69dc4094aaa4092c463f72f6,1,credit_card,1,166.71
164e953b369e47babdb87a6190d12573,1,credit_card,5,176.47
2c41d1d6477c4ea28ef583725dc8374e,1,credit_card,2,195.96
2c3d1abc13b94ebbb4b901285e799bec,1,credit_card,1,347.5
7be01a67274f422dada3837ee9f27cb5,1,credit_card,4,86.13
32074fe662454673a853228358df2d6a,1,credit_card,6,112.29
453aa1b5712745ee953238ab49f01ba5,1,credit_card,1,195.7
dc765ce6d594451d887e7a793637bedf,1,credit_card,4,105.79
eb05ea235903432db86f6c54a3c11835,1,credit_card,5,153.46
5b4eb12480b14abe94009d219b799137,1,boleto,1,388.53
5cf9f5d1dacd471dba3f4261aad271fb,1,credit_card,2,112.17
bd602808ff41482bb9ef4e73ede68150,1,credit_card,4,272.89
20b45e5b0853404eb00722ceabed8323,1,credit_card,6,217.11
77c6049fd25d4659b7eb02669d25733a,1,credit_card,6,267.99
eda4a9301d49476c84bfa643957960fe,1,boleto,1,279.45
2c3fba0ee1af4864920f21be39b0f40e,1,boleto,1,194.86
08352582e1044a93a92b39565dc6f949,1,boleto,1,193.38
655934f2d1c545e8b9fde0e8b50e5ea6,1,credit_card,6,135.62
90e493577c7746cc84fb6e68c1e5b3ce,1,boleto,1,249.72
50312bb68cc041c5acae7b0b66dd058a,1,boleto,1,78.97
71858ad4fb1048a292995696eb240662,1,credit_card,5,113.15
b30578a136844b829b681b889a91c08a,1,credit_card,5,133.72
012e6adc97c24ca98a1da13e84bdb47c,1,credit_card,6,87.94
b5a1247584224cbf92446d0d493c957c,1,credit_card,2,219.35
7315443825ec4ef19aeaf059421a7117,1,credit_card,4,279.04
6093fc117ec14427b3245d7ab17ec8b0,1,credit_card,1,186.8
7c2100619a8c49368d698e852c959c75,1,voucher,1,78.14
79f32e3ed70f4b2e968be7815fb589da,1,credit_card,5,100.36
3ba79d88ae894628a12bb691d0930d87,1,credit_card,2,144.93
54ae3326ddd7490085571214a8a343d3,1,credit_card,2,165.49
f6e4207d7bad4bea8a66ecbcd3ebea35,1,boleto,1,71.8
c0378048167e4cf090eb35b3470dd131,1,boleto,1,174.38
d8abbce76f104c17900b8fc053b02a14,1,credit_card,6,127.36
d26fcfa0bce14aa4b7dbc38069dc3400,1,credit_card,5,180.0
0c63e41c4cf7478c82930dc0dae35f12,1,boleto,1,109.97
dd2fb88bfb634a4685a685d3ff94483a,1,credit_card,3,236.28
6c7d9c032cc342658156d330e994a7b0,1,credit_card,5,107.06
bdfc1762e01349c4ac4e05e6b65a8fc0,1,credit_card,6,143.85
2245501c33e1482584df35b6d4056b3f,1,credit_card,2,119.74
e0d117f616574716b7cb758aa70886e9,1,credit_card,6,154.29
a7884fb4031947e1897239ec58f364b4,1,boleto,1,226.95
cfc4753b012e4df98b1d90216725531b,1,credit_card,3,167.93
afa861df31d94422988e6ce7d061e12f,1,credit_card,6,173.81
8db5b2da364746418758b78864e6bfa5,1,credit_card,1,109.87
9db3fd4ec13447fcaca579b966f23f26,1,voucher,1,185.71
e4aab3c845694a1393119129e04c8694,1,credit_card,2,125.87
6d8376cb50ae41cea1c451545aed3d0d,1,credit_card,3,385.88
76c3911059174540a566e8585cdc4393,1,credit_card,3,149.27
08e436e5912c468789ff28a37db06535,1,credit_card,2,232.28
ebc86ccf87ab4e89ab4b55daba693f6e,1,credit_card,3,149.6
52e9235249c648aaa9d6ea14cd726ed4,1,boleto,1,86.81
bbdd5e8d161a4a8b937a65d7205d9a93,1,boleto,1,128.35
97c0de329992421ba1e3577aa6c35aaf,1,debit_card,1,176.38
c75e56d918f644cb8076f4fec75153e0,1,boleto,1,296.77
8643818f46a64a28bb4aea49c7d2d4b2,1,credit_card,3,144.55
d441c848cc294e16a1a6ac15475c12ff,1,credit_card,1,248.36
8ab1472a04244fadad3632faf8c839a2,1,credit_card,2,99.77
3ae7a25dd93f491ab50703d28fed8f8f,1,credit_card,1,154.97
31d6dc0fa0324a0389adad077254a036,1,boleto,1,97.67
e45c10ad8b2b44aea721c8eadbf7cde6,1,credit_card,2,450.65
50a33e431c114eb393c15a2d5a39de6e,1,voucher,1,176.5
bcc44ce68e534ac8b6b8f1fc0a678114,1,credit_card,2,65.14
b88d47a315c747208263fa9f4f26ca76,1,credit_card,4,245.62
7d46f6187726445089e1f139b0992ea6,1,boleto,1,71.28
a62d8f74b3494c38b845ee66e4ce9390,1,credit_card,5,136.22
504a32d7bbe44c16b15b84754f388d6a,1,credit_card,3,308.62
3a7d63d830394c1aa5c9626b0fadf2c8,1,credit_card,4,106.47
5f866fa3c65544db85ba5052c1685948,1,boleto,1,227.38
0f11969e854040aa9a9bbbd9f2c00016,1,debit_card,1,144.67
416c79fd144e410b8c9ab58ffb70a7ba,1,credit_card,1,94.96
32080710a0364488a7bc960cd4058be7,1,credit_card,3,189.61
a936c30ce54b4135bddc6692ddac698a,1,boleto,1,125.67
9ba7cde31b2a4274882a378c813bab3d,1,boleto,1,109.28
b3222a5b337b4564a67a15533b59f6cf,1,credit_card,3,102.99
81170da6101540aca2d079fee06367f6,1,boleto,1,216.34
a51fc870b1824247ac0469e75dbde1bb,1,credit_card,1,153.89
09863ed69021490688072da8ca678df1,1,boleto,1,101.25
e2a13e3e514949a69b3629286223428f,1,credit_card,1,84.04
a429e49d1589416483dd49b844023e0b,1,credit_card,2,81.51
482f3b874822429ca336d9c6861c5687,1,credit_card,5,403.85
181a13b4c4c34804b3f5d2fd54119d10,1,credit_card,6,158.79
0930545592384fce96b0e806bd3703eb,1,credit_card,6,139.75
1d5f17f0433a46f4a1df5755106fa7f6,1,credit_card,6,224.28
0eaba82b1aee4eeba1a0eeb7a3727751,1,credit_card,6,85.85
21eae962127c484a8397a63f331915a7,1,credit_card,6,282.87
1d6baa9424d64384947ed2b5a596b688,1,credit_card,6,198.01
a301cc2f01374152ba40635970c105c4,1,credit_card,3,227.41
7305beacefa44e8dad1e583a8285ec17,1,credit_card,1,203.7
b4c1520ea1e14cfe8bb7cc0389544a14,1,credit_card,4,121.03
905960c760d1425792581b4d7d97eed1,1,credit_card,2,151.06
132bc9cc494642beb02cec6965143c81,1,credit_card,6,181.49
58b2e4ef71324821ac66cfbb8816fcf3,1,credit_card,3,117.25
f5efeb20aaba4342aa3cedcfdc276be7,1,credit_card,3,196.18
ce77c8b8e0f146bf8f699dde2c66e570,1,credit_card,1,97.51
c78230a4f2a1408396d5b9d056c0d4e1,1,credit_card,2,134.91
3846dd43569f4e18a94a0efc4ef3e995,1,credit_card,2,309.63
c49c653b83624761b71c7dde2006e539,1,debit_card,1,154.39
ea12799b5fce4adca830e4afcdce5a4c,1,credit_card,4,121.95
b9f3a62b4a5e4d90ae547ba879fdc8af,1,voucher,1,93.57
8f18d46b7d444a1ba5cf9757fc1a5165,1,boleto,1,152.13
22e0aceab0cb493ebd5a88766ed0ef9d,1,credit_card,6,126.65
9d5807aac54847a5adb556a72b24e016,1,credit_card,2,210.29
1d1289efe3f34fd092706df2dbb40496,1,credit_card,3,76.16
1d1c24cabf7142fd8d09d1312cb84e5d,1,credit_card,4,146.12
68d6e145298a4aeaa27832a71f7a1b19,1,boleto,1,152.14
70001a74a2ac478382c900ce82274400,1,boleto,1,352.03
b9f5cc25c79a40248dd6c1856eed27da,1,boleto,1,358.99
d3ee71ded878406986cdbd2871c3c4bd,1,boleto,1,240.07
80404038901043d786f3a0644f7e2bc9,1,credit_card,6,163.71
740742d1c1a7400d9583a866a69afe57,1,voucher,1,202.4
afd2fd64460d4cb08e2282a3de9e30f5,1,credit_card,4,120.69
538e39553c234855abf9f5ad92ec1326,1,boleto,1,157.2
f874610c0617483ca41bdc81e3c26097,1,credit_card,5,372.96
411a98cf4f274af99946215cac3e675f,1,credit_card,5,203.19
b3dfae19e5db4b1fa6aec456a4e77dde,1,credit_card,2,175.93
1ab94e92c9584dcb87941329c88afb55,1,credit_card,6,146.04
c533760b50724726a9042a987141aea3,1,credit_card,1,121.51
cd5b7242b92141ce84e601365ea1c039,1,credit_card,3,98.91
bf226ceb272b481db56baf130df42db7,1,credit_card,1,73.16
e401e07a67884749bd923f79dfa26340,1,credit_card,5,93.54
57171ebfdaaf4bbf8548a99a512eb404,1,voucher,1,135.77
627c4b3066124cc6b21a48524c595de3,1,boleto,1,183.09
db71a19f58c847479fbf58decbf0de57,1,boleto,1,205.61
db5662a07269478c88474ccda15d56ea,1,credit_card,4,144.77
efb158ba7b0046a78dec8cb9f5ab4be9,1,credit_card,5,141.01
3f92e4cbca824e2288bcfd6d5be05faa,1,credit_card,3,369.72
db675e89577b4c7daa6863b2d09120b1,1,credit_card,6,77.08
c561d3db547f4d4887e75796f2873630,1,voucher,1,324.35
53dbf9c3fd1941969f47af86e4cc1468,1,credit_card,4,402.9
3155316eb987455d932dd99fbc851a11,1,credit_card,1,131.48
0bc1b6330191491b9c0dc1d21545915e,1,credit_card,1,91.31
cf5a668946d74459bfcbf382e428c06b,1,credit_card,1,141.82
1487004269be4de9a1083439f88e074d,1,credit_card,3,133.65
b94115b3bf544d499f1758f7813b9267,1,credit_card,3,127.47
d030b6ce4ae74f50b90a5432404ea58f,1,credit_card,3,155.95
5fa33aec250f45eab5c668928a9187ab,1,credit_card,4,121.46
01f1ef9749be467d81771e37a0fc6318,1,credit_card,2,195.51
cfbffd1012644cb6b01c21dc82c5ab51,1,credit_card,5,228.65
52ab3cd668964f43bea1b57bbaf4b0ef,1,credit_card,5,336.0
3c3ee977c0754064ab0bb0084b2522f2,1,credit_card,6,163.33
d128a0645ae74aae892dd67c874ef596,1,credit_card,2,144.18
7b233b6766a04a2da3c361d01bbfd1ed,1,credit_card,3,283.03
4a0375d4806146f3a205e96505fb67ba,1,credit_card,4,100.75
c408dcd0cf4f470c86dc61828dc9f2e6,1,credit_card,3,227.4
205a860a7f104598a3a455ae5bd2c915,1,credit_card,1,108.48
5d318a9f071841f5a614ba7c5eedec7f,1,credit_card,1,172.55
e4b1af04a055446fae006650d784f029,1,boleto,1,97.72
d6d9aee0e18c429a938edd17b01016dc,1,credit_card,4,72.7
dda28f76e4cd469f8642541a3605d631,1,credit_card,1,208.15
848f5304f569478a9ae96811d574da1b,1,credit_card,3,123.45
6aa6410d87be471c8675317a62ca41e0,1,credit_card,5,206.24
dc53c054a1374b4998205f60bd4f26ab,1,credit_card,1,226.52
890c970c658f4f8da3ae58e21721e06d,1,boleto,1,191.9
e0ce977204de4707aa2929fa25547a2b,1,credit_card,3,105.93
54bb7887067a469b8ad75fb0f26c549f,1,credit_card,3,85.55
660bacc52c1248a185c2bf5b749858a2,1,credit_card,3,139.79
7972a645e8c649d1b524d162d6ec5318,1,credit_card,1,129.93
4b2c4c1f6cf2463c84943c513a112c65,1,credit_card,1,66.44
7163af8cc5574487b52bcc896a1af90e,1,boleto,1,116.16
25a95b1c911a4998bdfde5a67ad3ed01,1,credit_card,1,144.79
62b046d0ba234d919d1fb77e3b389f9b,1,boleto,1,396.65
4a67e366da1148aea6d1f57f9dff97da,1,credit_card,6,155.26
0b402d6d0f744a80aa99caebbd4b4831,1,credit_card,4,173.18
b59d92261ad140e39f596afb8fbf20d9,1,boleto,1,343.07
8914c1cd2f254cb097e7e3306858ec0e,1,credit_card,5,83.81
6862c6071a9f41568b996c9485c37e6d,1,boleto,1,110.62
978823503e734c96af17decbf2b7b22e,1,credit_card,5,180.68
43b7e851b2a948578483aeab0263d747,1,voucher,1,235.35
b071acc633384c0d840992c8c1f5cc59,1,credit_card,5,132.76
85db2000105046ce8d3050d9fa736d4a,1,credit_card,6,219.4
3a96e4fa991b4009a44c2da1e8646c20,1,credit_card,2,138.13
b866385615d14f24b77591001edd1ebb,1,boleto,1,121.26
4d0135fe03c2470cadbad19ac24398ad,1,credit_card,2,142.28
5d4856bcb0f84ad49cd2e41af3834954,1,credit_card,5,76.47
3143f863277f4dd985d2b41c42b6dc0f,1,credit_card,5,136.84
931de3259a5f4b758317a0b2590efe80,1,credit_card,1,80.66
07470543f3a546c49a0f8f7a194e2187,1,credit_card,4,275.65
c445eb52a36e4296bbd32616cddc0e9b,1,credit_card,6,133.44
fb3e7c1e27504fc59673891b924dcccd,1,credit_card,1,139.05
19cc268a627648bf8526b38d1dffdfeb,1,credit_card,1,125.06
2ab7c049e40d43418b5a09c2a78e4b12,1,credit_card,3,42.82
e0aaa4361d1646a5a369fbc146a16572,1,boleto,1,109.9
65706b3e74c84a0091b21f131252cf9c,1,credit_card,1,108.84
b494c1aba06c47308eeb577aa4affc52,1,credit_card,2,211.43
203a59015e2040559a87ff04e1763cd7,1,credit_card,3,115.41
ca2929b0dfd54901aafaa728b93ccd76,1,credit_card,1,253.82
caa59a89f6454f0db45ca08e9a1fd480,1,voucher,1,137.9
b0e3b2a7807d47b5ae72fe035fdea0a5,1,credit_card,2,253.03
2b59341f07dd4b64aee3f16317e0e72d,1,credit_card,1,285.03
2e026e33ba2940ed8c04053e3d48e132,1,credit_card,6,69.81
c951ed7f7a5e49b5b115cf35cd11972f,1,credit_card,5,233.74
39ff489682b345ccaa6b9012a8614462,1,credit_card,6,299.84
bf271ecc68684ed4980f58f7ced0b014,1,credit_card,5,254.35
33c45a0c69e746088bc9f04d8d27146b,1,debit_card,1,111.27
