customer_unique_id,customer_id,customer_zip_code_prefix,customer_city,customer_state,first_order_timestamp,cohort_month
350bf7c8d8784f468893a8e6efa6c592,1e7a726a78e9448d8b90a9c6eefd3687,08246,maringa,PR,2017-08-08 23:35:35,2017-08
22c26b58975b4d968400530279be5977,1d08eb75061244e4889d2c9c9cb40b42,78915,niteroi,RJ,2017-08-06 15:47:26,2017-08
64b1bca20b8a475ea4b7df5ede6e8c25,026da2cbd16a4255a1110b3423afcf5b,66929,guarulhos,SP,2017-08-24 00:49:32,2017-08
6f644752a5e647a182a8a18a83c66bed,aae099dbf882467d971c5ea70bd9dca4,60321,juiz de fora,MG,2017-08-01 00:48:57,2017-08
b0305a60c55a42cf8ab227affe100fa3,ff7340d7e6274c5c91405f3d209bf0d7,07190,juiz de fora,MG,2017-08-17 10:33:55,2017-08
199c08ca7e8b4fa88bc3e85889c5e623,c05f29f0bf354df6b23fa58718d945ac,86009,campinas,SP,2017-08-27 09:07:09,2017-08
b43da7780e7145569843a5c8e1857ecc,8acffdeb74514f92b8e15e542313dc3b,36677,sao paulo,SP,2017-08-10 07:50:49,2017-08
19777070dc1e446bae24b2214b7796ec,afa0cb3236c241dc90a4b779214675be,80244,sao paulo,SP,2017-08-16 06:00:24,2017-08
e5c0bb1687e045c284d94d325de8b36e,edc00a41548c4c2ca6c5724af4c42a5f,36801,campinas,SP,2017-08-08 00:24:01,2017-08
86d64afc530647fc912050b1bd6803c2,c09a6cb9f1634fd1990000d3568c0448,90763,santos,SP,2017-08-01 14:39:57,2017-08
fda1aa86020846d39d16ff880a30659e,3f6533fe66094307bb3dc0ef967428f4,90052,juiz de fora,MG,2017-08-19 19:06:47,2017-08
93d6dc889c8b4317bec8bf755b904290,acde30c19d5142078ffc9439af8b7e14,40006,pelotas,RS,2017-08-10 16:20:14,2017-08
e869fd3e0df8467f993e4ae7750a5c01,26df3682851e407a904e8f825d8746fb,10018,vitoria da conquista,BA,2017-08-06 13:05:32,2017-08
886d501ee965458e844678f488866a1e,7ad356eaedc6403fa588a9d82fd61596,05440,caucaia,CE,2017-08-09 13:42:54,2017-02
3d3d52c2e4df40c6963716ee84c5d295,18cd037e066943cf88012f2fe5b4ef70,32469,uberlandia,MG,2017-08-03 01:18:45,2017-08
e920e8474d164fb38a2392bcd294be04,a05116af6a2e4c17b61c8dd053ab8de5,72002,canoas,RS,2017-08-25 13:57:18,2017-08
e89f5c9fa23643b386994af4d87dd74a,844dfddc0df1497a881930066e4e5c13,06852,belo horizonte,MG,2017-08-27 11:14:02,2017-08
bda3fe2a0741446cad586798a48e52ed,03eba3814efb4029a652965d3ce77dac,32927,cuiaba,MT,2017-08-29 12:10:21,2017-08
d3e48fa8b91e4acab22cfc24b0989ec0,c1cb1fce84e04bd5a2edf27f218cebac,88166,ribeirao preto,SP,2017-08-05 19:07:53,2017-08
5a089beddd204ea5a41ce4e1c9e406ed,5044655e25c44dc7a84247734a3ec707,59511,campinas,SP,2017-08-06 07:58:31,2017-08
a83b92384fff4242ac1f656fadab17d6,5a568ea69593480787308eeeffac59aa,10394,campinas,SP,2017-08-06 15:27:34,2017-08
d678315ad0e647b480b4f5aa2af9a723,70eac082e3f84e7cba15dc0dfbd4012d,99348,rio de janeiro,RJ,2017-08-09 10:08:06,2017-08
8e359c8cd31546cdb873cbfdc4f4039b,29849f51408c481a838c542f446f617a,14124,guarulhos,SP,2017-08-17 12:06:37,2017-08
f9f12b4663d944708183b64e3fec37a0,d7cd3b02c55c47149f9feaffd1f4cb7b,90853,duque de caxias,RJ,2017-08-14 17:18:04,2017-04
307773c0bff24e6486d79ec09d234e11,269b3ffa29274273a96957d007f679d8,33055,campinas,SP,2017-08-01 23:06:12,2017-08
47b3ba6d4f7c4cc593af6adf5b909c5b,88d3b6aa01154e47815cd139a528e34a,50190,nova iguacu,RJ,2017-08-27 08:14:28,2017-08
f63f88e765c34a8fb733548975a22fa8,9dfa677c5596488683e52582748d0613,14179,fortaleza,CE,2017-08-01 21:41:28,2017-08
1c75a8e4e176463a81b0e16464da8d4a,89c4a3a6ec0d4cd6b297c576feccf982,21929,caucaia,CE,2017-08-06 04:05:24,2017-08
d98495b1b1fa415ca5cbb6ce511476c6,a9b60191cedc4fc2b08f7d4b39e753fd,01382,londrina,PR,2017-08-31 09:43:22,2017-08
d7d491859dd547a4bdc0bdeb747484b6,4a3e804cc0ee4434a3e633ef376f254f,31804,sao paulo,SP,2017-08-19 23:50:31,2017-08
f0b5ee9cd1a443b191db09f2956297eb,47d313b03810429ea2462ad5bbfe26e5,48403,brasilia,DF,2017-08-03 22:49:52,2017-08
eeceef8941824052bbc0012553bccebe,94c171a0ba7b432fa01cf960c92b95c6,23781,brasilia,DF,2017-08-26 18:31:39,2017-08
a9d39d2823c34b64b69cfe57d74924fd,8fc9ef5b705c46909d1e35a216875862,73112,vitoria,ES,2017-08-18 01:58:37,2017-08
3560328f55bf4c38bdb48dd9200b5dd5,d4bb3247225c486f998fd065c0817d37,34462,duque de caxias,RJ,2017-08-04 12:52:49,2017-07
ddf378bf03154c8eb5ad779f7c20c348,55b41ec852e44fc9a4bb5a0b620d227d,90802,uberlandia,MG,2017-08-07 22:06:54,2017-08
f4515aa78451453bbea6dcdf47557cbc,13034a5508ea4bb9995f5475200183c4,99600,sao paulo,SP,2017-08-09 13:26:24,2017-08
815d2e6cd8ff4c03846bdfdee687e649,aec7613008bf460291642ceb5052c1f3,69546,santos,SP,2017-08-24 10:05:13,2017-08
99d7d7530ae04a7db99013a4d0686f14,99ebfd56fe484060a59f0788b369ed52,95852,vitoria,ES,2017-08-25 19:47:34,2017-08
8bcc15d7fa874a3e89c373cecdf39671,ed48e3e719c7454f81e5717b83d43308,30132,santos,SP,2017-08-17 19:11:23,2017-08
11c0b254228b4c7cbe353e60ff35e51f,011cd51cd8bd4a79b62e94beae45efc4,40438,brasilia,DF,2017-08-21 21:03:53,2017-04
1f50b5650edb469f8dc7d7de0b911cdc,a82773a3da3e40bc97e2eede2207d560,02184,santos,SP,2017-08-09 22:51:59,2017-08
dfbe846c44a24448b282f3619008e82a,cb95b99968254a2a8dc4ffa4f672c1b7,71447,niteroi,RJ,2017-08-02 15:06:38,2017-08
7c243b970ae04943bca2b9c17471c409,aed74695a41240ce87e580ad3bc60e66,89701,ribeirao preto,SP,2017-08-03 13:25:02,2017-08
d1ce92f5ed92423395c93ced305b844d,3ca102f4ab7b4d8d87199a61b5a17bf3,86001,goiania,GO,2017-08-06 10:18:45,2017-08
c0aaa7b8a6df4c719a8236168f5ec47e,b0b0749995bb457b9dc768bc6c9b3aed,33182,santos,SP,2017-08-12 10:24:09,2017-08
a455b332370f46e7b61fc298c1f5fb8b,9d132dac1ee94031b22c57c08598eaed,79673,santos,SP,2017-08-05 10:26:33,2017-08
e5f78edcc511497ca5ee88533214886e,36bb3725f9784ca299aec39cfa616507,62060,campo grande,MS,2017-08-19 14:21:59,2017-08
3370cb09233d4f72a8acf4001025b3bd,96e2480c95b84fdfac5ddc9a4dd0620d,78661,ribeirao preto,SP,2017-08-12 20:35:37,2017-08
5c2d5537c28141699f096891cc69379c,3a319faeb4f7428eaaed239ab8a3e71c,85936,brasilia,DF,2017-08-25 10:10:44,2017-08
10c28dd540b94d65ae59a193fd695565,7a480eec833f4b9e84bf9243436ec683,57152,duque de caxias,RJ,2017-08-05 20:44:29,2017-08
a3f4696f41644ee9b7879b3ac6991da8,e94605acbcd1434487d3a3d5a129d7cc,25141,juiz de fora,MG,2017-08-10 09:33:28,2017-08
84c220ebc9494a918abf3428ed7367dd,1671a2c995f94cc789d0c28128abf04c,25931,campinas,SP,2017-08-31 11:20:09,2017-01
556a6d4bb4fb4f4fa42b5ef886f39ed8,f6213238d0c14bcb9c283d68237c8e26,06602,sao paulo,SP,2017-08-20 08:37:38,2017-08
6bc0bb7783ac40d6ade6763db27c19ca,4b8a458527524477bce7ba90ac9d109e,47345,rio de janeiro,RJ,2017-08-20 21:42:02,2017-08
4455278c1be143bb8443e2eef691758c,0a7a2e86152343009fd26b122805964e,11589,campinas,SP,2017-08-19 11:32:58,2017-08
8085a59cc5e24237993e50e616006b78,c46dc36d23234e8c965ae7fd079655ab,92586,caucaia,CE,2017-08-14 19:38:06,2017-08
df040f97d1ed4b01bf42054ad289a7bb,76d112c9951942288387c00023c037b6,07600,sao paulo,SP,2017-08-16 18:23:59,2017-08
a24920833c19488dad7c07fdd350cf7b,fd3363d513fc42a59cb9f5f25b6db9f1,02158,santos,SP,2017-08-07 15:36:54,2017-08
cf9e9c39f5294b67896d48e5811a4393,293ec27c132e44deb67c0661adb10f73,15960,aparecida de goiania,GO,2017-08-12 06:28:50,2017-08
344d9c8f1e584310a8e46d944592fc12,92f2e576d8264ec182d1f5c30204a7a8,32646,duque de caxias,RJ,2017-08-17 03:53:22,2017-08
330fd1d2ad50486a898e4da8d9cd3c5a,2b96680d52104ff7b055f551d28d3344,74482,contagem,MG,2017-08-04 15:32:56,2017-08
374fd59cf5c44e5bbf450bc9a0966b9f,769a842ec48646069128589f947aa6aa,04615,contagem,MG,2017-08-13 23:51:39,2017-08
af2cdb09699e4fffaa70f52eb1be28a9,156167bed40b4349ad84bd42b407e3b6,80515,ribeirao preto,SP,2017-08-13 20:36:36,2017-08
2142e1e582ed4183995c1a510136bb74,c511ad4a2b694c22b0273c66b758e9b4,14657,guarulhos,SP,2017-08-29 22:55:01,2017-08
b5d9d463f1854b57b81bea374b868cf8,875ddf826529400bbed1dc0ff5d53df9,29402,recife,PE,2017-08-03 17:10:38,2017-08
63c961f020ba4a4f97f60adb3fcaf435,afcad30b2d8f432b8608afb93ad9272f,01841,santos,SP,2017-08-23 17:25:12,2017-08
d2b90e70d28f497fb7d4392b268e777c,9482b9cf90fd431d84387df7633fa961,49668,ribeirao preto,SP,2017-08-09 04:47:57,2017-08
100fed5691474d8d99f800a06efface7,e0f8c83336b74d83ab274c6a259b9365,15434,porto alegre,RS,2017-08-30 02:44:06,2017-08
cbbc309de31d4cafbe97490da658fa66,7b7bc3c7bef345d8838b7c2cf6d47a19,99759,ribeirao preto,SP,2017-08-25 17:06:56,2017-08
5fc76330d93a49ae94603111bdf233c1,d9b79fe9ad694d2d913d5cd8b13f2636,82555,curitiba,PR,2017-08-23 02:26:47,2017-08
79e211d716174a0e95b5f59894b7ab0d,aebd1e1b6c2a4eb5a7f26a0abcb80879,85224,nova iguacu,RJ,2017-08-06 05:16:47,2017-08
7a05804f11854a18a52469ef0c8b00e5,bb3a1418a97c4f8686316d9f219b97b6,48422,feira de santana,BA,2017-08-18 10:54:32,2017-08
58ecabbff3fc40019edccdc8dc49ed02,e7738d79bf814282b20f7e81af2c5370,48627,guarulhos,SP,2017-08-01 05:02:14,2017-08
e3c30603951a40cca3697957d9f5ff3a,e215900274824f34be96e30873030647,80365,santos,SP,2017-08-12 01:59:52,2017-08
f5138cdc328f49fe9cb612f3e1fd4e68,c1734315f7a843edaf44a0aeb49f2bb6,19581,feira de santana,BA,2017-08-14 08:43:18,2017-08
9899d59cfaa24d899f5d853b6010bc83,ffbbf910426941b5b1f7c178cdeef6df,52829,ribeirao preto,SP,2017-08-28 04:49:57,2017-08
0e0a31e4e1d0436cb3de460b5f987fbb,b1afbcb0fc044068b54e75362d0cd62c,45358,guarulhos,SP,2017-08-26 14:18:43,2017-08
cfda2c6ccb694c03a7afddabc478d354,dd961f9cf0bc4f59a9c795e7fc925278,16058,joinville,SC,2017-08-23 23:34:08,2017-08
e6e88e974566411da7fd6452c599e46d,d19eac19c5f2464aab65421fdc2738c6,60443,uberlandia,MG,2017-08-13 10:21:30,2017-08
0b47b09301684a6cbebeb995e8b629d1,41fb34d1f6204abc8c367a19570b37b2,66341,duque de caxias,RJ,2017-08-19 02:16:54,2017-08
8e62d57ecc7942a7bad306349450efcb,fd4e2674c4f64f4c844e47edc444cd67,31975,sao paulo,SP,2017-08-04 18:02:15,2017-08
1dd9be62d14f4a1eb53d340852bc0c8f,63f1d147be0a4275b1738c48dc01a565,59477,ponta grossa,PR,2017-08-08 20:57:31,2017-08
0f72529d959249999a70e0685805d10e,7658827c4ce441dfabbfaacb44e00d00,91190,sao paulo,SP,2017-08-25 14:32:36,2017-08
1e351c8b26954b69819000d1907f157c,451d97a54e434e1f8cf8e530022d7363,61656,campinas,SP,2017-08-18 22:50:08,2017-08
2b66e32fa9a5478db290b8d11b3daaef,c6cbc312b8114591a0d418c05ccdb89e,66670,serra,ES,2017-08-02 12:15:44,2017-08
e0f806b4812b4a049a98722efa860019,41997399549b4c4ca906de2375142c1d,55430,ribeirao preto,SP,2017-08-02 05:24:30,2017-08
087de959478a459abbb4eff3305ef65c,d50a6d5b4daf411e887299148426d2b6,56791,florianopolis,SC,2017-08-06 17:32:59,2017-08
280040945cd442ed83a620f9c10e7340,5aae1bd23e254c6bb66f4042393db49d,77631,niteroi,RJ,2017-08-01 18:01:02,2017-08
42e7b3e4fa024f6290ac9b9871db5766,7d00390799c94a44abe35d815e452acb,53532,guarulhos,SP,2017-08-28 20:07:42,2017-08
27ee389528ac4828a4f86f07f147f996,a3892beb089449bd81c7118535bd4600,18625,sao paulo,SP,2017-08-23 22:06:35,2017-08
833fba5a8a144e86afdf49608896ced7,a677b0d595094c30a18058507fc555ac,51027,santos,SP,2017-08-01 21:40:36,2017-08
f530a8d330fc455895f274dd3035b479,0e180f024651437b85d8e8638343002b,72290,santos,SP,2017-08-06 02:51:27,2017-08
ab6d05dcf909469c955dfea21bd39cc5,46670675e9c943ef84ea7f7a38f9995f,04310,campinas,SP,2017-08-20 20:04:24,2017-08
565cb97d3eaa49acbc953c01ff23399e,cded5917996349ccae5979d30a540be5,48638,brasilia,DF,2017-08-01 23:21:04,2017-08
317ec881718243c1924c75320dfc2995,19beaa4687444100938c481b5b89fd4d,28193,santos,SP,2017-08-31 15:23:39,2017-08
d9bf08a0242e4999a6c2ec4f51b72423,de683c3bb3714228af5f7d91060d2932,13903,anindeua,PA,2017-08-05 23:29:18,2017-08
61e28bff78754b1ba15ccb1607709bc6,0782a09fc9c141f5b1a08a951abd61df,72364,campinas,SP,2017-08-19 16:24:37,2017-08
3e9cd12d0095489f978314d48e48050b,7e9ca4273f92401ebea2f6ea3f828e3b,98968,juiz de fora,MG,2017-08-09 09:26:25,2017-08
2a7d5af73c8d44f28b5ae388ebfb4d7c,be6186ae64e4476197e5a97e529504f0,07099,feira de santana,BA,2017-08-21 15:55:24,2017-08
664081de665048bf96b0170afc69f0ea,55fc125512a04916bf9d8a0955f0b2c6,96608,recife,PE,2017-08-26 18:21:33,2017-08
b3521374b8974899aed6a99e531fa187,d18029e40056420aa54d645a11550534,29497,campinas,SP,2017-08-23 15:35:12,2017-08
dedc090da4a148749fa10394052f2735,82837be03fc44fc68b3cab199e294cd6,88453,pelotas,RS,2017-08-05 22:43:20,2017-08
e8c3d9d7fce14ec59c2e2bf853c47e53,8ef733a3200f404d85d5a88f0d602449,10023,santos,SP,2017-08-06 23:58:23,2017-08
4783fbcae2144f04b08f5021c3c67155,9f1dc79e83554f7e8d769f7746e07c79,39944,guarulhos,SP,2017-08-21 05:34:44,2017-08
e47427e6479b4140aaf23eb4b4475144,e43d6d1f9f4d45b5b70dddb21ae3239f,50972,ponta grossa,PR,2017-08-22 10:42:49,2017-08
8daf6706a0dd4adf84b60929fa9196ec,1942aab8b3b344dabf891e30f3df7540,65780,campinas,SP,2017-08-06 07:49:53,2017-08
b3fbd876e77940589258dcc42c3592c2,6337a9edc3274977a662cb8a6cc991b6,02549,belo horizonte,MG,2017-08-31 12:14:57,2017-01
b9508b54f1004ed683f3351a04e0b268,a6f8b7e428bb4f5397df75d931d43b65,27842,santos,SP,2017-08-31 22:39:54,2017-08
5ac58b682f034d5492f9a4cb5ea5f6b6,96cb46c08b894a239f58a8cc7f52aabb,01111,campinas,SP,2017-08-07 03:32:32,2017-08
d4115bf5658346048b6a599fe97047bb,b925f3aa482c4ca2b14a324041e273b6,90125,guarulhos,SP,2017-08-17 21:09:39,2017-08
3d77cc43baaa4d509cf660c293b4240f,ef0221dc2c4745b399000c20e198ca5d,10387,sao paulo,SP,2017-08-16 09:24:26,2017-08
a99250d7234544d184e4defacd0b6142,ac69ed2932194fdaa6c6a2220b593bb9,55538,brasilia,DF,2017-08-20 03:08:20,2017-08
eb11a0b697f84ddba242a351d2ed19d5,0c50e6961cbb4ae3925893993c884227,90679,sao paulo,SP,2017-08-07 02:44:42,2017-08
39c50e910b494dcc8f228053544b179e,50dbd80322d4488eb827454907b32842,23821,pelotas,RS,2017-08-30 06:27:18,2017-08
5485a80cf47542b598b89aa62da40a18,96efc1a6744246ffb4b9d77dca5d29b2,50098,curitiba,PR,2017-08-01 20:39:20,2017-08
81062ee2ac6c46da828714dae8871ed4,c8e6aa1078954b9a93baac27e3e6fd2f,39734,uberlandia,MG,2017-08-21 01:45:40,2017-08
9403e49bff07445c82b8b3c2dfe30d12,1d105e2e8f91425591d9f05d44016578,15771,londrina,PR,2017-08-05 06:15:10,2017-08
5075eb022e87444fb14a70083eacd011,b12c0ba4162546a9a47bc0eaa4e571c9,70712,juiz de fora,MG,2017-08-05 07:39:49,2017-08
ad5f8b50bc0f4343bad15a45be63fee1,d50d0d4893c945c7b881f4742529656b,28159,duque de caxias,RJ,2017-08-23 17:15:09,2017-08
469864f839db486586e4b7e83dbf2646,257f1a3463264e5fa539f4263426b731,35331,santos,SP,2017-08-24 06:40:38,2017-08
8b9465fbce234284b9cb5aad738ccc69,bbc0219a47894fc985e3d08aa09f100b,04566,olinda,PE,2017-08-20 01:23:36,2017-08
6614600462354f74bfda12cd7d4b2ceb,b02b07c6bb2f4b76badbe70f786489de,51895,anindeua,PA,2017-08-03 08:00:11,2017-08
abbf5731c6f840d6a347f51a69373ecb,8cc638e0514c433d85c3bbdab6f62eb2,50428,contagem,MG,2017-08-10 00:59:28,2017-08
0cd996bfc2b74975b4060e42408861f6,3d47e422e5234087959972973ca4b837,75105,ribeirao preto,SP,2017-08-03 22:14:46,2017-08
1a28770a81044b57a3200eff65434659,a6a6c54fe6d54010b20147b705f50eec,78746,duque de caxias,RJ,2017-08-21 10:31:31,2017-08
f897ee26602d4c2ba1cc55e01c7a27fc,5e423cb6d8974720801f55f753f3f572,03863,duque de caxias,RJ,2017-08-01 07:10:48,2017-08
54132e56ed0a402ca7ba3c1b298043c8,10881ca0c7ef424190a271bdd919ac29,50467,londrina,PR,2017-08-14 17:08:20,2017-08
4095790dc5f146e49bbb680163562c35,aee8affd63cd4b4abf2aa6952e70bf73,01391,uberlandia,MG,2017-08-20 01:05:30,2017-08
6df98cf1f7484cb2a3d32b7ec1368f9e,549cfe4c4ebe4969a77df3581f42523f,37477,rio de janeiro,RJ,2017-08-30 12:00:17,2017-08
2826a716f0414ae18276a5fcb155efb4,1cac6a2308be428e8d5a7cdc693c1ddf,64756,caxias do sul,RS,2017-08-15 03:48:40,2017-08
fd96511096a64323bd8d1e41898082dc,541584e924034b48a789e1c8f3da4a64,84977,ribeirao preto,SP,2017-08-21 23:45:37,2017-08
59aa7a76612f437dbfefb73b7fe4ecb0,601f202cf4984a829b692166167dbcd3,53633,londrina,PR,2017-08-10 21:16:48,2017-08
1b3e8ed75c41466a859524fd6a96be56,e9601d172b29415a93e1ab2341de333c,91452,campinas,SP,2017-08-20 01:28:56,2017-08
2fc04b8704334c33bd87d381dba35140,fe5dbb06eb9042d39ca3d4ee1f862f8f,46156,belo horizonte,MG,2017-08-23 18:52:33,2017-08
0b6b375d57bf43fb8c583a6fb1f132ff,3bfcf706a2754497ae7ea87fb5a383e5,24740,ribeirao preto,SP,2017-08-29 11:33:15,2017-08
0b8b77cac65944ca90cc591a1d4a9ee7,0baa57a38f5e452a9b11b0975266b4df,93660,campinas,SP,2017-08-15 09:52:59,2017-08
ca1a556c4a054d2ab4bc322799ab4fec,76f6c234e12b48b7a10c10a59d2fa462,15891,ribeirao preto,SP,2017-08-27 00:08:54,2017-08
fcc99441845c4e4393ac413a8952b474,f746b880f64e48eaa2d10449683f4deb,85390,serra,ES,2017-08-03 01:37:36,2017-08
819fb5ab097e40a9aafb4fffa73f995c,46bf31fc6fe0480aa553e4c6aa1cd2bf,64249,uberlandia,MG,2017-08-28 06:02:24,2017-08
1d23953cd7354d5eab8dbe12e9975e82,d3cc635398224ae19cd1624e1700168c,51240,sao paulo,SP,2017-08-26 22:50:34,2017-08
9ccbde61ed824915919df24438edf9b1,c3c7b1e4d0534d578179549d0cbb6aed,79421,joinville,SC,2017-08-22 01:35:53,2017-08
35a31ca274b94444adf4330a3fe0ce88,914c35b8c7c44f55993ac993194bfeb9,37721,uberlandia,MG,2017-08-05 16:29:47,2017-08
5981a522fb6f48289d2ed0c5ab6f9e7d,7f5c50d76bd9413a8747273641616f25,06725,belo horizonte,MG,2017-08-05 19:54:00,2017-08
a7a74c4e6bf6414e8599cf6999d7cb7f,863091f8f5b243d58ff3f9a46186c6d8,07537,nova iguacu,RJ,2017-08-06 00:49:06,2017-08
1de393d522b644e0b8191b9a04b4663f,ff2700c4aa4c4ca080d373ae365ee815,98363,santos,SP,2017-08-26 18:07:56,2017-08
98064f3784c5450aafc2863584659045,79bd9f695e0d48978907b216e020beba,76891,campinas,SP,2017-08-25 23:24:00,2017-08
49a508bb352e4f30890975999a3c94fb,53bc0d2df9624a71a123bc7f846980fd,11742,sao paulo,SP,2017-08-10 00:41:50,2017-08
3b5558fd0e534f8090b73191f691567f,17fd5c32a39b4248b6d6b997346646a4,23326,juiz de fora,MG,2017-08-28 15:26:25,2017-08
c7b4d51a067a42448206e70c9e4c8bcc,5d7e6fef77954c6cb259ff49a5dfdfe1,68313,campinas,SP,2017-08-21 21:58:31,2017-08
945ab05d23074d01bb054914b0a57457,de6fd657e0794187b193a7483fc1ae8f,37800,niteroi,RJ,2017-08-21 22:45:27,2017-08
05fd4cafe2814bfabcc59f17d2b3a340,645504438cde4139b447e73c3587e55a,57373,ribeirao preto,SP,2017-08-08 11:09:28,2017-05
73b36932c56645948397239706d2968a,aa0e2c493c294f89a6ad2f0b58f54650,17263,santos,SP,2017-08-04 18:33:52,2017-08
c1c4b7363cb145ca87b424a5d0ad4300,322256ab4a314404b9dcabb340599d8b,26241,ribeirao preto,SP,2017-08-22 19:18:49,2017-08
c47dba125b7341a2b5bc16dfd84c3a94,734263769cec44749ce67c681fce6a2a,12469,fortaleza,CE,2017-08-29 07:34:08,2017-08
2dc87d953d5d4719b294bca14ef9b841,55ef39dcd9da4f4a838e423145bf096e,15970,jaboatao,PE,2017-08-21 15:17:10,2017-08
d0579c3350b645989fe395b60e8bf5d7,ad3b3c9a3c5a4637bac4a55f00946ba4,92294,santos,SP,2017-08-07 02:09:24,2017-08
61ec12bbef664fcb8e6ba8141b133846,9c5c13d86ee443e3b5fff339316ca313,53491,vitoria da conquista,BA,2017-08-23 16:38:55,2017-08
4dfe28010bba4b5991c4fbce70eac417,b5c06880925648a4b3224ce9c15db891,63974,rio de janeiro,RJ,2017-08-06 08:10:09,2017-08
749e00ef3dbc48eeb01b0946277602fc,a441ffd7b9204e0882b714074877fa60,89754,maringa,PR,2017-08-19 19:31:57,2017-08
90e7c586d4ef4d78b13fb868e857d74c,eaf58db254a74a6bbc847443ea750fb9,69920,santos,SP,2017-08-03 15:17:09,2017-08
f911e48fc8454539a1cc16fd01ba375b,4cf5e0f9b1f0423f86068e95b97f9b1d,96564,ribeirao preto,SP,2017-08-02 08:03:36,2017-08
42cd35875ac74c0db6342ca85472c91d,3dd28188cdf849d6800e432eab57c9d1,76569,aparecida de goiania,GO,2017-08-02 13:58:05,2017-08
b77ac2fb5e2e4befa7b2062b5b8df429,5d1eb27ffc324b89a1d41947d08aba08,38337,aparecida de goiania,GO,2017-08-16 20:42:38,2017-08
c122e9c29e8445fa9bd36bc1635166a6,a5dc021a63d14a3688b16a07afcd632f,82825,duque de caxias,RJ,2017-08-27 11:26:22,2017-08
1f36ee10565142a08ba5d57e72e866a7,de2c6f07093d4195b521918766b4a0e8,42382,brasilia,DF,2017-08-10 14:12:31,2017-08
1433cc7c18c2403dbdb082425f58b519,04ab45d57a774954bfa7b9622c3a43d4,18671,uberlandia,MG,2017-08-05 19:50:16,2017-08
d774d1b15ba54f64b352928803eaa94b,a7b971f1225c46a5abe43a9089673ecd,65268,sao paulo,SP,2017-08-19 10:00:06,2017-08
3df324486a7141209e0528bbad57797c,bc18a2ff7d0147fc8e6d74ea991a57f8,15467,sao paulo,SP,2017-08-04 04:56:52,2017-08
94211900143747f3953d9e5a35157d3f,a2e8a4bddea3415a91d9bd67bce2dded,72602,guarulhos,SP,2017-08-01 14:30:55,2017-08
845290abd4314fefb023db5ec0b83b7e,16ebd6339b77499fbd7055ba8a23bf37,45007,ponta grossa,PR,2017-08-30 22:12:17,2017-08
7ae7206fcfc34f78af8b9b4f9bddb9f3,b570753fef384289bf70853fd9ecf69a,47654,varzea grande,MT,2017-08-11 04:01:17,2017-08
f28a435233b54c24a5c1e2d0dec024fd,3b81aa817361465895213e38851edfa9,73468,rio de janeiro,RJ,2017-08-10 01:50:50,2017-08
a04d243e2e944f809890f654f6d9a85e,bfc54aec56024b98948ad80115ec96da,02233,belo horizonte,MG,2017-08-20 04:17:16,2017-08
d7a8210ea4684122866b3e40eac2522e,227b707d99af40038126e2c00433d6c9,11088,ponta grossa,PR,2017-08-11 17:46:46,2017-08
89c9259e4da345c8b603759643000371,d1095ab2e7964f7f9dcfcd18c8d95a80,28690,santos,SP,2017-08-31 20:36:54,2017-08
2baec47eb75a49f28cbfd8bc7f717ce2,6d84603c463d4648acd5ea000012b7b8,54265,guarulhos,SP,2017-08-06 18:37:14,2017-08
fc1fde6eb1f44456bdb03fbf1958ff20,7756e3e96faa4b4294a8a7b56c910ba0,13414,campinas,SP,2017-08-20 00:42:04,2017-08
68e72e14512c4c25ac541fb9216e0604,f5bdd73a46144d119f6f8858b3540e3f,27229,juiz de fora,MG,2017-08-05 19:42:27,2017-08
927745e2443b40559dacb0290e43546a,26b4147648d74f61a09aecde7c19bcd3,23041,salvador,BA,2017-08-04 09:18:48,2017-08
14889c0db74c4dbda477ce85e693bef1,4dd67a27613247c0b0724c583b1f9bd6,61423,ribeirao preto,SP,2017-08-30 09:55:34,2017-08
5b964c8b3c744837bb2617c78d08f0b7,c0f55858135b49219a78547a434d449c,47189,nova iguacu,RJ,2017-08-04 15:05:50,2017-08
04a425934ee6432188a1dd9be1ab06f2,2edb87c6ea7a463dbc570cbe0ee5ac37,24331,ponta grossa,PR,2017-08-28 08:09:18,2017-08
da9a16b6174e47a79183bf65dae96659,fcdc2123d6424a7aa60824d918286801,14547,santos,SP,2017-08-10 15:18:33,2017-08
a6ac233a3f4f4b9088970129c7f2d1d9,ea9e9b5ceaa44d11a114b8d7471930bf,79208,duque de caxias,RJ,2017-08-22 12:00:37,2017-08
2efe6045f1f844f69ed44f4de30faf2c,e697e6e0cb4d42169419e13a10bfafdd,80796,guarulhos,SP,2017-08-20 06:17:01,2017-08
089202c9b4d2473eb58c637c502e58a7,9fa3edd083cf4446a9e404f6dd68a24a,29563,duque de caxias,RJ,2017-08-17 04:58:42,2017-08
e5e800b9e8b142c892a2120bcd4fdc9a,13ec16c4658b425eaa2efd11c2cc58c6,74472,ponta grossa,PR,2017-08-21 04:22:58,2017-08
b23895e1a89a4ff2aeeb6427819a562e,4cb900250b5a4ae7884b00ff61867a9a,10310,ribeirao preto,SP,2017-08-05 14:18:55,2017-08
fd12335c95f649c082a0d44dd414764a,c683b9f3b42242c3a4aa8026c36ea96f,76229,salvador,BA,2017-08-04 07:35:00,2017-08
